Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Allen ID	Parent Allen ID	Side	Num Detections	Num Negative	Positive %	Area µm^2	Perimeter µm
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	extrapyramidal fiber systems	eps	fiber tracts	Geometry	5051.8	5433.2	1000	1009	0	0	0	NaN	76576.7	1646.6
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	rubrospinal tract	rust	extrapyramidal fiber systems	Geometry	5051.8	5433.2	863	1000	0	0	0	NaN	76576.7	1646.6
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	ventral tegmental decussation	vtd	rubrospinal tract	Polygon	4959.1	5406.8	397	863	0	0	0	NaN	43292.2	996.59
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	supra-callosal cerebral white matter	scwm	fiber tracts	Geometry	4786	2209.4	484682512	1009	0	0	0	NaN	22166	1503.2
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Primary auditory area, layer 2/3	AUDp2/3	Image	Polygon	353.96	3599.8	251	1002	0	0	0	NaN	183112.2	2364.5
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Primary auditory area, layer 4	AUDp4	Image	Polygon	498.04	3648.1	816	1002	0	0	0	NaN	97310.8	2040.3
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Primary auditory area, layer 5	AUDp5	Image	Geometry	695.19	3771.8	847	1002	0	0	0	NaN	301515	2412.7
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Primary auditory area, layer 6a	AUDp6a	Image	Polygon	959.93	3858.4	954	1002	0	0	0	NaN	124985	1830.6
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Primary auditory area, layer 6b	AUDp6b	Image	Polygon	1058.5	3895.6	1005	1002	0	0	0	NaN	28105.9	1506.4
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Ventral auditory area, layer 6a	AUDv6a	Image	Geometry	3022	4026.3	520	1018	0	0	0	NaN	71776.4	1559.5
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Ventral auditory area, layer 6b	AUDv6b	Image	Geometry	3047.5	4055.7	598	1018	0	0	0	NaN	15117.1	996.79
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Ventral auditory area, layer 2/3	AUDv2/3	Image	Geometry	3158.6	3833.4	755	1018	0	0	0	NaN	112440.8	2081.1
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Ventral auditory area, layer 4	AUDv4	Image	Geometry	3593	3805.9	990	1018	0	0	0	NaN	58388.3	1699.4
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Ventral auditory area, layer 5	AUDv5	Image	Geometry	2723	3989.5	1023	1018	0	0	0	NaN	197124.3	2555.1
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Hippocampal formation	HPF	Image	Geometry	5153.6	4419.3	1089	695	0	0	0	NaN	12944085.6	31398.2
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Hippocampal region	HIP	Hippocampal formation	Geometry	4911.7	4444.1	1080	1089	0	0	0	NaN	9887665	20943.5
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Dentate gyrus	DG	Hippocampal region	Geometry	5611.7	4014	726	1080	0	0	0	NaN	2207030	17171.2
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Dentate gyrus, granule cell layer	DG-sg	Dentate gyrus	Geometry	5461.1	3910.2	632	726	0	0	0	NaN	512769.5	15072.6
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Dentate gyrus, molecular layer	DG-mo	Dentate gyrus	Geometry	5714.8	4077.3	10703	726	0	0	0	NaN	1543709.8	20553
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Dentate gyrus, polymorph layer	DG-po	Dentate gyrus	Geometry	5067.9	3718	10704	726	0	0	0	NaN	150550.7	5110.7
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Ammon's horn	CA	Hippocampal region	Geometry	4710.6	4567.7	375	1080	0	0	0	NaN	7680635	25830.9
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Field CA1	CA1	Ammon's horn	Geometry	4922.4	4438.1	382	375	0	0	0	NaN	4996458.5	18855.1
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Field CA2	CA2	Ammon's horn	Polygon	2166.9	5094.7	423	375	0	0	0	NaN	150439.6	4806.9
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Field CA3	CA3	Ammon's horn	Geometry	4444	4791.9	463	375	0	0	0	NaN	2533736.6	11569.7
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Retrohippocampal region	RHP	Hippocampal formation	Geometry	5942.5	4341.5	822	1089	0	0	0	NaN	3035796.2	17268.3
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Prosubiculum	ProS	Retrohippocampal region	Geometry	5177.7	2845.1	484682470	822	0	0	0	NaN	217228.1	3029.9
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Postsubiculum	POST	Retrohippocampal region	Geometry	5913.3	2423.1	1037	822	0	0	0	NaN	226710.6	3779.9
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Hippocampo-amygdalar transition area	HATA	Retrohippocampal region	Geometry	5274.4	6252.6	589508447	822	0	0	0	NaN	170802.6	2516.1
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Entorhinal area	ENT	Retrohippocampal region	Geometry	6161.1	5063.4	909	822	0	0	0	NaN	1866914.2	8055.8
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Entorhinal area, lateral part	ENTl	Entorhinal area	Geometry	6161.1	5063.4	918	909	0	0	0	NaN	1866914.2	8055.8
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Entorhinal area, lateral part, layer 2	ENTl2	Entorhinal area, lateral part	Geometry	6385.5	5042.3	20	918	0	0	0	NaN	441095.3	5078.3
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Entorhinal area, lateral part, layer 6a	ENTl6a	Entorhinal area, lateral part	Geometry	5821.3	5039	28	918	0	0	0	NaN	267456.2	4654.2
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Entorhinal area, lateral part, layer 3	ENTl3	Entorhinal area, lateral part	Geometry	6173.8	5084.5	52	918	0	0	0	NaN	422397.6	5112.6
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Entorhinal area, lateral part, layer 1	ENTl1	Entorhinal area, lateral part	Geometry	6155.1	5030.8	1121	918	0	0	0	NaN	255121.3	4863.8
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Entorhinal area, lateral part, layer 5	ENTl5	Entorhinal area, lateral part	Geometry	6136.2	5095	139	918	0	0	0	NaN	480843.8	5080.5
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Subiculum	SUB	Retrohippocampal region	Geometry	5723.9	2691.7	502	822	0	0	0	NaN	554140.8	4151.7
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Olfactory areas	OLF	Image	Geometry	4973	6291	698	695	0	0	0	NaN	2707821.6	11499.3
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Postpiriform transition area	TR	Olfactory areas	Geometry	7064	6021.6	566	698	0	0	0	NaN	1093208.6	6019.5
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Cortical amygdalar area	COA	Olfactory areas	Geometry	4751.8	6589.4	631	698	0	0	0	NaN	1098235	5842.4
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Cortical amygdalar area, posterior part	COAp	Cortical amygdalar area	Geometry	4751.8	6589.4	647	631	0	0	0	NaN	1098235	5842.4
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Cortical amygdalar area, posterior part, lateral zone	COApl	Cortical amygdalar area, posterior part	Geometry	4453.2	6557.9	655	647	0	0	0	NaN	489527.8	4411.4
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Cortical amygdalar area, posterior part, medial zone	COApm	Cortical amygdalar area, posterior part	Geometry	4991.9	6614.7	663	647	0	0	0	NaN	608707.2	4248.5
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Piriform area	PIR	Olfactory areas	Polygon	974.01	6231.3	961	698	0	0	0	NaN	503623.5	2839
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Brain stem	BS	Image	Geometry	5110.4	4043.2	343	8	0	303	303	0	15942008	35250
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Interbrain	IB	Brain stem	Geometry	5074.3	4779.6	1129	343	0	0	0	NaN	2144051.9	10472.3
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Thalamus	TH	Interbrain	Geometry	5123.9	4049	549	1129	0	0	0	NaN	1525628.9	6847.6
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Thalamus, polymodal association cortex related	DORpm	Thalamus	Geometry	5017.5	4019.4	856	549	0	0	0	NaN	657113.3	8743.6
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Intralaminar nuclei of the dorsal thalamus	ILM	Thalamus, polymodal association cortex related	Geometry	5560.3	4326.4	51	856	0	0	0	NaN	272333.9	3383.6
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Posterior intralaminar thalamic nucleus	PIL	Intralaminar nuclei of the dorsal thalamus	Geometry	5560.3	4326.4	560581563	51	0	0	0	NaN	272333.9	3383.6
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Lateral group of the dorsal thalamus	LAT	Thalamus, polymodal association cortex related	Geometry	4633.4	3802.1	138	856	0	0	0	NaN	384779.5	5360
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Posterior limiting nucleus of the thalamus	POL	Lateral group of the dorsal thalamus	Geometry	4953.4	3959.1	1029	138	0	0	0	NaN	151096.6	3565.5
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Lateral posterior nucleus of the thalamus	LP	Lateral group of the dorsal thalamus	Geometry	3439.3	3720.5	218	138	0	0	0	NaN	98526.3	1698.8
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Suprageniculate nucleus	SGN	Lateral group of the dorsal thalamus	Geometry	5146	3686.2	325	138	0	0	0	NaN	135156.6	2337.2
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Thalamus, sensory-motor cortex related	DORsm	Thalamus	Geometry	5264.8	4056.8	864	549	0	0	0	NaN	766194.7	7722.5
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Peripeduncular nucleus	PP	Thalamus, sensory-motor cortex related	Geometry	5900.2	4395.2	1044	864	0	0	0	NaN	109873.8	2472
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Ventral group of the dorsal thalamus	VENT	Thalamus, sensory-motor cortex related	Geometry	4980.5	4093.2	637	864	0	0	0	NaN	141161.1	3077.5
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Posterior triangular thalamic nucleus	PoT	Ventral group of the dorsal thalamus	Geometry	4980.5	4093.2	563807435	637	0	0	0	NaN	141161.1	3077.5
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Geniculate group, dorsal thalamus	GENd	Thalamus, sensory-motor cortex related	Geometry	5207.2	3974.7	1008	864	0	0	0	NaN	515159.9	3831.8
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Medial geniculate complex	MG	Geniculate group, dorsal thalamus	Geometry	5207.2	3974.7	475	1008	0	0	0	NaN	515159.9	3831.8
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Medial geniculate complex, dorsal part	MGd	Medial geniculate complex	Geometry	5072.2	3806.2	1072	475	0	0	0	NaN	130364.6	2380.1
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Medial geniculate complex, ventral part	MGv	Medial geniculate complex	Geometry	5345.9	4013.6	1079	475	0	0	0	NaN	248165.7	2587.8
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Medial geniculate complex, medial part	MGm	Medial geniculate complex	Geometry	5083.9	4064.8	1088	475	0	0	0	NaN	136629.5	2946
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Hypothalamus	HY	Interbrain	Polygon	4952.4	6581.8	1097	1129	0	0	0	NaN	618423.5	3624.7
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Hypothalamic medial zone	MEZ	Hypothalamus	Polygon	4953.2	6581.8	467	1097	0	0	0	NaN	617766.4	3628.6
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Mammillary body	MBO	Hypothalamic medial zone	Polygon	4953.2	6581.8	331	467	0	0	0	NaN	617766.4	3628.6
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Supramammillary nucleus	SUM	Mammillary body	Geometry	4501.2	6405.4	525	331	0	0	0	NaN	48145.3	2182.1
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Medial mammillary nucleus	MM	Mammillary body	Polygon	4991.4	6596.7	491	331	0	0	0	NaN	569620.8	3423.9
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Medial mammillary nucleus, dorsal part	MMd	Medial mammillary nucleus	Polygon	4968.2	6487.4	606826659	491	0	0	0	NaN	211471.2	2325.2
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Medial mammillary nucleus, medial part	MMm	Medial mammillary nucleus	Geometry	4854.6	6683.2	606826651	491	0	0	0	NaN	26376.7	1029
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Medial mammillary nucleus, posterior part	MMp	Medial mammillary nucleus	Geometry	5051.3	6738.7	606826655	491	0	0	0	NaN	119474.8	1755.1
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Medial mammillary nucleus, lateral part	MMl	Medial mammillary nucleus	Geometry	4996.8	6615.1	606826647	491	0	0	0	NaN	212298.1	2674
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Midbrain	MB	Brain stem	Geometry	5116	3928.8	313	343	0	303	303	0	13797956.1	33508.5
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Midbrain, motor related	MBmot	Midbrain	Geometry	5157.6	3947.3	323	313	0	303	303	0	10293129.7	43816.3
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Medial terminal nucleus of the accessory optic tract	MT	Midbrain, motor related	Geometry	5036.3	5556.9	58	323	0	0	0	NaN	92815.1	2435.6
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Lateral terminal nucleus of the accessory optic tract	LT	Midbrain, motor related	Polygon	3131.7	4656.7	66	323	0	0	0	NaN	34560.6	771.27
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Dorsal terminal nucleus of the accessory optic tract	DT	Midbrain, motor related	Polygon	6764	3304.5	75	323	0	0	0	NaN	10293.9	415.01
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Pretectal region	PRT	Midbrain, motor related	Geometry	4663.8	4000	1100	323	0	0	0	NaN	585750.4	4673.4
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Posterior pretectal nucleus	PPT	Pretectal region	Polygon	3744.6	3433	1061	1100	0	0	0	NaN	1296.2	158.97
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Nucleus of the optic tract	NOT	Pretectal region	Geometry	3686.1	3223.3	628	1100	0	0	0	NaN	1639.3	303.14
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Anterior pretectal nucleus	APN	Pretectal region	Geometry	4668.6	4003.5	215	1100	0	0	0	NaN	582815	4211.3
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Midbrain reticular nucleus	MRN	Midbrain, motor related	Geometry	5198.3	4399.8	128	323	0	0	0	NaN	1953373.9	17508.7
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Paranigral nucleus	PN	Midbrain, motor related	Geometry	5071.3	5780.9	607344830	323	0	0	0	NaN	29099.5	1348.8
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Red nucleus	RN	Midbrain, motor related	Geometry	5228.2	4812.6	214	323	0	0	0	NaN	892168.6	4945.5
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Ventral tegmental area	VTA	Midbrain, motor related	Geometry	5091.3	5623	749	323	0	0	0	NaN	679071	6433.7
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Periaqueductal gray	PAG	Midbrain, motor related	Geometry	5128.8	3405.8	795	323	0	303	303	0	1067919.6	9367.2
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Superior colliculus, motor related	SCm	Midbrain, motor related	Geometry	5204.3	2607.3	294	323	0	0	0	NaN	3434967.9	13334
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Superior colliculus, motor related, intermediate gray layer	SCig	Superior colliculus, motor related	Geometry	5190.3	2480.6	10	294	0	0	0	NaN	1802120.1	11045.3
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Superior colliculus, motor related, intermediate white layer	SCiw	Superior colliculus, motor related	Geometry	5255.2	2785.1	17	294	0	0	0	NaN	1242654.1	9024.9
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Superior colliculus, motor related, deep gray layer	SCdg	Superior colliculus, motor related	Polygon	5096.1	2578.8	26	294	0	0	0	NaN	287470	5000.2
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Superior colliculus, motor related, deep white layer	SCdw	Superior colliculus, motor related	Geometry	5137.4	2756	42	294	0	0	0	NaN	102723.2	3613.5
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Substantia nigra, reticular part	SNr	Midbrain, motor related	Geometry	5254.4	5405.4	381	323	0	0	0	NaN	1439138.8	7878.3
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Medial accesory oculomotor nucleus	MA3	Midbrain, motor related	Geometry	5030.3	4463.5	549009211	323	0	0	0	NaN	41725.1	1645.2
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Edinger-Westphal nucleus	EW	Midbrain, motor related	Polygon	5029.1	4453.2	975	323	0	0	0	NaN	32144.1	1020.3
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Midbrain, sensory related	MBsen	Midbrain	Polygon	5093.7	1740.4	339	313	0	0	0	NaN	1131881.7	9567.9
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Superior colliculus, sensory related	SCs	Midbrain, sensory related	Polygon	5093.7	1740.4	302	339	0	0	0	NaN	1131881.7	9567.9
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Superior colliculus, zonal layer	SCzo	Superior colliculus, sensory related	Polygon	5074.7	1646.3	834	302	0	0	0	NaN	178083	9903.4
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Superior colliculus, superficial gray layer	SCsg	Superior colliculus, sensory related	Geometry	5148.1	1686.1	842	302	0	0	0	NaN	487982.7	8929.8
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Superior colliculus, optic layer	SCop	Superior colliculus, sensory related	Geometry	5043.2	1834.4	851	302	0	0	0	NaN	465813.4	8876.3
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Midbrain, behavioral state related	MBsta	Midbrain	Geometry	4857.2	5724.4	348	313	0	0	0	NaN	726765.8	7271.4
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Midbrain raphe nuclei	RAmb	Midbrain, behavioral state related	Geometry	4967.6	5834.7	165	348	0	0	0	NaN	611674.4	4553.2
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Interfascicular nucleus raphe	IF	Midbrain raphe nuclei	Polygon	4943.7	5616.4	12	165	0	0	0	NaN	96269.2	1225
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Interpeduncular nucleus	IPN	Midbrain raphe nuclei	Polygon	4974.2	6000.6	100	165	0	0	0	NaN	442643.5	2704.2
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Interpeduncular nucleus, intermediate	IPI	Interpeduncular nucleus	Geometry	5235.6	6171.5	607344850	100	0	0	0	NaN	8220.5	584.66
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Interpeduncular nucleus, dorsolateral	IPDL	Interpeduncular nucleus	Geometry	5041.8	6053.6	607344858	100	0	0	0	NaN	26287.5	1008.8
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Interpeduncular nucleus, rostrolateral	IPRL	Interpeduncular nucleus	Geometry	4927.9	5883.6	607344862	100	0	0	0	NaN	94526.4	2218.9
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Interpeduncular nucleus, rostral	IPR	Interpeduncular nucleus	Polygon	4942.8	6024	607344834	100	0	0	0	NaN	289034.2	2020.1
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Interpeduncular nucleus, lateral	IPL	Interpeduncular nucleus	Geometry	5356.6	6061.7	607344846	100	0	0	0	NaN	24574.8	867.36
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Rostral linear nucleus raphe	RL	Midbrain raphe nuclei	Polygon	4962.6	5113.1	197	165	0	0	0	NaN	72761.2	1358.9
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Substantia nigra, compact part	SNc	Midbrain, behavioral state related	Geometry	4270.1	5138	374	348	0	0	0	NaN	115091.4	2718.2
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Cortical subplate	CTXsp	Image	Geometry	3468.2	6027.3	703	688	0	0	0	NaN	968890.4	9449
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Posterior amygdalar nucleus	PA	Cortical subplate	Geometry	4803.1	6264.2	780	703	0	0	0	NaN	388093.7	4604.2
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Basolateral amygdalar nucleus	BLA	Cortical subplate	Polygon	1782.1	6027.5	295	703	0	0	0	NaN	189589.6	1678.6
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Basolateral amygdalar nucleus, posterior part	BLAp	Basolateral amygdalar nucleus	Polygon	1782.1	6027.5	311	295	0	0	0	NaN	189589.6	1678.6
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Basomedial amygdalar nucleus	BMA	Cortical subplate	Polygon	2039.5	6173.2	319	703	0	0	0	NaN	82502.4	1196.5
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Basomedial amygdalar nucleus, posterior part	BMAp	Basomedial amygdalar nucleus	Polygon	2039.5	6173.2	334	319	0	0	0	NaN	82502.4	1196.5
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Endopiriform nucleus	EP	Cortical subplate	Geometry	3019.5	5657.4	942	703	0	0	0	NaN	255255.5	3907.5
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Endopiriform nucleus, dorsal part	EPd	Endopiriform nucleus	Polygon	1339.3	5492.1	952	942	0	0	0	NaN	112726.3	1645
JKAY22.3e_1_Scan2_[5109,59637]_component_data_merged_Region 1.ome.tif	Endopiriform nucleus, ventral part	EPv	Endopiriform nucleus	Geometry	4348.5	5788.1	966	942	0	0	0	NaN	142529	2262.5
