Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Allen ID	Parent Allen ID	Side	Num Detections	Num Negative	Positive %	Area µm^2	Perimeter µm
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Perirhinal area, layer 1	PERI1	Perirhinal area	Geometry	5276.1	4184.6	540	922	0	0	0	NaN	82547.3	1801.5
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Perirhinal area, layer 5	PERI5	Perirhinal area	Geometry	4840.5	4147.5	692	922	0	0	0	NaN	78982.7	1777.1
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Perirhinal area, layer 6a	PERI6a	Perirhinal area	Geometry	4137.8	4053.5	335	922	0	0	0	NaN	34987.6	1183.6
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Perirhinal area, layer 6b	PERI6b	Perirhinal area	Geometry	2954.7	3879	368	922	0	0	0	NaN	7732.2	694.21
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Perirhinal area, layer 2/3	PERI2/3	Perirhinal area	Geometry	5558.4	4241.6	888	922	0	0	0	NaN	136053.9	2330.2
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Cortical subplate	CTXsp	Cerebral cortex	Geometry	6738.3	5984.2	703	688	0	0	0	NaN	917689.2	9924
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Posterior amygdalar nucleus	PA	Cortical subplate	Geometry	5661.6	6137.5	780	703	0	0	0	NaN	476485.5	5195.4
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Basolateral amygdalar nucleus	BLA	Cortical subplate	Polygon	8776.6	6084.2	295	703	0	0	0	NaN	169839.9	1551.1
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Basolateral amygdalar nucleus, posterior part	BLAp	Basolateral amygdalar nucleus	Polygon	8776.6	6084.2	311	295	0	0	0	NaN	169839.9	1551.1
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Basomedial amygdalar nucleus	BMA	Cortical subplate	Geometry	8547.3	6249.3	319	703	0	0	0	NaN	24896.2	678.89
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Basomedial amygdalar nucleus, posterior part	BMAp	Basomedial amygdalar nucleus	Geometry	8547.3	6249.3	334	319	0	0	0	NaN	24896.2	678.89
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Endopiriform nucleus	EP	Cortical subplate	Geometry	7231.6	5534.7	942	703	0	0	0	NaN	199700.3	3930.3
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Endopiriform nucleus, dorsal part	EPd	Endopiriform nucleus	Polygon	9316.6	5414.6	952	942	0	0	0	NaN	63391.9	1808.7
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Endopiriform nucleus, ventral part	EPv	Endopiriform nucleus	Geometry	6262.2	5590.3	966	942	0	0	0	NaN	136308.1	2121.6
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Brain stem	BS	Basic cell groups and regions	Geometry	5495.1	4009.1	343	8	0	339	339	0	16402994.3	32672.9
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Interbrain	IB	Brain stem	Geometry	5520.7	4758.3	1129	343	0	0	0	NaN	2067865.1	10139
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Thalamus	TH	Interbrain	Geometry	5606.9	3903.5	549	1129	0	0	0	NaN	1429971.4	6675
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Thalamus, polymodal association cortex related	DORpm	Thalamus	Geometry	5586.2	3839.4	856	549	0	0	0	NaN	639762.5	8104.3
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Intralaminar nuclei of the dorsal thalamus	ILM	Thalamus, polymodal association cortex related	Geometry	5519.5	4216.4	51	856	0	0	0	NaN	245335.7	3109.2
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Posterior intralaminar thalamic nucleus	PIL	Intralaminar nuclei of the dorsal thalamus	Geometry	5519.5	4216.4	560581563	51	0	0	0	NaN	245335.7	3109.2
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Lateral group of the dorsal thalamus	LAT	Thalamus, polymodal association cortex related	Geometry	5627.7	3604.9	138	856	0	0	0	NaN	394426.9	4995.1
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Posterior limiting nucleus of the thalamus	POL	Lateral group of the dorsal thalamus	Geometry	5448.5	3749.8	1029	138	0	0	0	NaN	156076	3144.1
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Lateral posterior nucleus of the thalamus	LP	Lateral group of the dorsal thalamus	Polygon	7462.4	3640.1	218	138	0	0	0	NaN	69612.5	1376.4
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Suprageniculate nucleus	SGN	Lateral group of the dorsal thalamus	Geometry	5036.7	3456.1	325	138	0	0	0	NaN	168739.1	2317.8
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Thalamus, sensory-motor cortex related	DORsm	Thalamus	Geometry	5909.2	3998.8	864	549	0	0	0	NaN	649084.2	6932.1
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Peripeduncular nucleus	PP	Thalamus, sensory-motor cortex related	Geometry	5777.4	4370	1044	864	0	0	0	NaN	100164.6	2335.6
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Ventral group of the dorsal thalamus	VENT	Thalamus, sensory-motor cortex related	Geometry	7219.3	4144.4	637	864	0	0	0	NaN	83504.8	1614.9
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Posterior triangular thalamic nucleus	PoT	Ventral group of the dorsal thalamus	Geometry	7219.3	4144.4	563807435	637	0	0	0	NaN	83504.8	1614.9
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Geniculate group, dorsal thalamus	GENd	Thalamus, sensory-motor cortex related	Geometry	5702.6	3892.8	1008	864	0	0	0	NaN	465414.8	3887.8
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Medial geniculate complex	MG	Geniculate group, dorsal thalamus	Geometry	5702.6	3892.8	475	1008	0	0	0	NaN	465414.8	3887.8
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Medial geniculate complex, dorsal part	MGd	Medial geniculate complex	Geometry	5479.4	3684.9	1072	475	0	0	0	NaN	143041.9	2516.1
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Medial geniculate complex, ventral part	MGv	Medial geniculate complex	Geometry	5864.5	4006.7	1079	475	0	0	0	NaN	199206	2329.7
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Medial geniculate complex, medial part	MGm	Medial geniculate complex	Geometry	5699.9	3949.9	1088	475	0	0	0	NaN	123166.9	2691.4
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Hypothalamus	HY	Interbrain	Polygon	5327.9	6674	1097	1129	0	0	0	NaN	637893.6	3464
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Hypothalamic medial zone	MEZ	Hypothalamus	Polygon	5327.9	6674	467	1097	0	0	0	NaN	637893.6	3464
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Mammillary body	MBO	Hypothalamic medial zone	Polygon	5327.9	6674	331	467	0	0	0	NaN	637893.6	3464
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Medial mammillary nucleus	MM	Mammillary body	Polygon	5327.9	6674	491	331	0	0	0	NaN	637893.6	3464
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Medial mammillary nucleus, dorsal part	MMd	Medial mammillary nucleus	Polygon	5410	6503.1	606826659	491	0	0	0	NaN	175789.8	2259.2
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Medial mammillary nucleus, posterior part	MMp	Medial mammillary nucleus	Polygon	5330.9	6767.8	606826655	491	0	0	0	NaN	233000.6	2133.9
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Medial mammillary nucleus, lateral part	MMl	Medial mammillary nucleus	Geometry	5261.1	6710.6	606826647	491	0	0	0	NaN	229103.2	2675.7
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Midbrain	MB	Brain stem	Geometry	5491.4	3901.1	313	343	0	339	339	0	14335129.2	30710.8
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Midbrain, motor related	MBmot	Midbrain	Geometry	5462.6	3936.7	323	313	0	337	337	0	10814736.9	41104.2
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Medial terminal nucleus of the accessory optic tract	MT	Midbrain, motor related	Geometry	5648.7	5167.8	58	323	0	0	0	NaN	71270.5	1929
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Lateral terminal nucleus of the accessory optic tract	LT	Midbrain, motor related	Polygon	7693.4	4688	66	323	0	0	0	NaN	24775.6	706
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Dorsal terminal nucleus of the accessory optic tract	DT	Midbrain, motor related	Polygon	3845.8	3010.8	75	323	0	0	0	NaN	17341.3	489.1
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Pretectal region	PRT	Midbrain, motor related	Polygon	6836.4	3954.1	1100	323	0	0	0	NaN	373088	2356.8
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Anterior pretectal nucleus	APN	Pretectal region	Polygon	6836.4	3954.1	215	1100	0	0	0	NaN	373088	2356.8
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Midbrain reticular nucleus	MRN	Midbrain, motor related	Geometry	5259.7	4150.3	128	323	0	1	1	0	2408104.5	17324.3
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Paranigral nucleus	PN	Midbrain, motor related	Geometry	5337.2	5615.5	607344830	323	0	0	0	NaN	47540.4	1955.8
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Red nucleus	RN	Midbrain, motor related	Geometry	5404.3	4661.4	214	323	0	0	0	NaN	1187300.6	5604.4
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Ventral tegmental area	VTA	Midbrain, motor related	Geometry	5499.4	5457.7	749	323	0	0	0	NaN	612334.2	7212
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Periaqueductal gray	PAG	Midbrain, motor related	Geometry	5582	3447.8	795	323	0	334	334	0	889606.8	7867.3
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Interstitial nucleus of Cajal	INC	Periaqueductal gray	Geometry	5543.3	4004.6	67	795	0	0	0	NaN	130555.3	2144.6
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Nucleus of Darkschewitsch	ND	Periaqueductal gray	Geometry	5559.5	3861.8	587	795	0	147	147	0	123903.2	2324.2
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Superior colliculus, motor related	SCm	Midbrain, motor related	Polygon	5530.2	2720.6	294	323	0	2	2	0	3423262.6	10356.6
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Superior colliculus, motor related, intermediate gray layer	SCig	Superior colliculus, motor related	Geometry	5651.8	2563	10	294	0	0	0	NaN	1624002.3	10142.6
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Superior colliculus, motor related, intermediate white layer	SCiw	Superior colliculus, motor related	Geometry	5362.6	2883.8	17	294	0	0	0	NaN	1338346.7	8080.3
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Superior colliculus, motor related, deep gray layer	SCdg	Superior colliculus, motor related	Polygon	5583.9	2766	26	294	0	0	0	NaN	331148.8	3991.8
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Superior colliculus, motor related, deep white layer	SCdw	Superior colliculus, motor related	Polygon	5595	2898	42	294	0	2	2	0	129764.7	3137.2
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Substantia nigra, reticular part	SNr	Midbrain, motor related	Geometry	5252.3	5181.5	381	323	0	0	0	NaN	1674826.5	8418.4
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Medial accesory oculomotor nucleus	MA3	Midbrain, motor related	Geometry	5508.1	4294.8	549009211	323	0	0	0	NaN	44721.6	1544.2
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Edinger-Westphal nucleus	EW	Midbrain, motor related	Polygon	5507.2	4287	975	323	0	0	0	NaN	40564	1057
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Midbrain, sensory related	MBsen	Midbrain	Polygon	5791.8	1887.4	339	313	0	0	0	NaN	1277363.6	8107
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Superior colliculus, sensory related	SCs	Midbrain, sensory related	Polygon	5791.8	1887.4	302	339	0	0	0	NaN	1277363.6	8107
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Superior colliculus, zonal layer	SCzo	Superior colliculus, sensory related	Polygon	5815.4	1740.6	834	302	0	0	0	NaN	193698	9051.1
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Superior colliculus, superficial gray layer	SCsg	Superior colliculus, sensory related	Geometry	5786.2	1822.3	842	302	0	0	0	NaN	639591.2	8164.5
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Superior colliculus, optic layer	SCop	Superior colliculus, sensory related	Polygon	5788.7	2045.8	851	302	0	0	0	NaN	444074.1	7430.3
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Midbrain, behavioral state related	MBsta	Midbrain	Geometry	5420.5	5683.3	348	313	0	0	0	NaN	864885.9	6610.8
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Midbrain raphe nuclei	RAmb	Midbrain, behavioral state related	Geometry	5409.4	5717.8	165	348	0	0	0	NaN	797480.3	4925.5
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Interfascicular nucleus raphe	IF	Midbrain raphe nuclei	Polygon	5387.3	5413.8	12	165	0	0	0	NaN	75267.5	1278.6
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Interpeduncular nucleus	IPN	Midbrain raphe nuclei	Polygon	5410.9	5863	100	165	0	0	0	NaN	633673.2	3110.9
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Interpeduncular nucleus, intermediate	IPI	Interpeduncular nucleus	Geometry	5356.1	6040.4	607344850	100	0	0	0	NaN	47820.5	1278.5
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Interpeduncular nucleus, dorsolateral	IPDL	Interpeduncular nucleus	Geometry	5390.4	5845.3	607344858	100	0	0	0	NaN	46978.8	1412.8
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Interpeduncular nucleus, rostrolateral	IPRL	Interpeduncular nucleus	Geometry	5471.8	5664.1	607344862	100	0	0	0	NaN	53408.5	1897.6
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Interpeduncular nucleus, rostral	IPR	Interpeduncular nucleus	Polygon	5431.1	5854.6	607344834	100	0	0	0	NaN	401961.7	2343.1
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Interpeduncular nucleus, caudal	IPC	Interpeduncular nucleus	Geometry	5251.5	6160.1	607344838	100	0	0	0	NaN	8321.6	718.78
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Interpeduncular nucleus, lateral	IPL	Interpeduncular nucleus	Geometry	5323.6	5913.9	607344846	100	0	0	0	NaN	75183.1	1771.2
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Rostral linear nucleus raphe	RL	Midbrain raphe nuclei	Polygon	5421.4	4936.1	197	165	0	0	0	NaN	88540.1	1372
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	Substantia nigra, compact part	SNc	Midbrain, behavioral state related	Geometry	5551.7	5275.3	374	348	0	0	0	NaN	67405.6	1685.3
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	ventricular systems	VS	root	Polygon	5624.2	3276	73	997	0	0	0	NaN	2786.6	294.31
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	cerebral aqueduct	AQ	ventricular systems	Polygon	5624.2	3276	140	73	0	0	0	NaN	2786.6	294.31
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	fiber tracts	fiber tracts	root	Geometry	5597.5	3865.8	1009	997	0	0	0	NaN	3480421.9	55779.8
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	cranial nerves	cm	fiber tracts	Geometry	5393.9	4834.2	967	1009	0	0	0	NaN	333159	8679.5
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	dorsal roots	drt	cranial nerves	Geometry	5325.7	5290.6	792	967	0	0	0	NaN	263343.9	3713.9
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	cervicothalamic tract	cett	dorsal roots	Geometry	5325.7	5290.6	932	792	0	0	0	NaN	263343.9	3713.9
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	medial lemniscus	ml	cervicothalamic tract	Geometry	5325.7	5290.6	697	932	0	0	0	NaN	263343.9	3713.9
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	oculomotor nerve	IIIn	cranial nerves	Geometry	5523	4066.7	832	967	0	0	0	NaN	9086.9	1618.2
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	medial longitudinal fascicle	mlf	oculomotor nerve	Geometry	5523	4066.7	62	832	0	0	0	NaN	9086.9	1618.2
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	optic nerve	IIn	cranial nerves	Geometry	5670.7	2969.8	848	967	0	0	0	NaN	60728.2	3347.3
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	brachium of the superior colliculus	bsc	optic nerve	Geometry	5670.7	2969.8	916	848	0	0	0	NaN	60728.2	3347.3
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	lateral forebrain bundle system	lfbs	fiber tracts	Geometry	5617	3921.6	983	1009	0	0	0	NaN	2051231.4	34963.6
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	corpus callosum	cc	lateral forebrain bundle system	Geometry	5654.6	2897.6	776	983	0	0	0	NaN	801035	26971.8
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	corpus callosum, anterior forceps	fa	corpus callosum	Geometry	4783.2	4439.7	956	776	0	0	0	NaN	202520.7	10734.4
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	external capsule	ec	corpus callosum, anterior forceps	Geometry	4783.2	4439.7	579	956	0	0	0	NaN	202520.7	10734.4
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	corpus callosum, posterior forceps	fp	corpus callosum	Geometry	5949.4	2375.8	971	776	0	0	0	NaN	598514.3	16384.8
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	corticospinal tract	cst	lateral forebrain bundle system	Geometry	5449	5644.8	784	983	0	0	0	NaN	797405.5	10320.1
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	cerebal peduncle	cpd	corticospinal tract	Geometry	5449	5644.8	924	784	0	0	0	NaN	797405.5	10320.1
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	thalamus related	lfbst	lateral forebrain bundle system	Geometry	5846.3	2698.4	896	983	0	0	0	NaN	452790.9	14734
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	optic radiation	or	thalamus related	Geometry	5893.8	2654.9	484682520	896	0	0	0	NaN	412314.3	13430.2
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	auditory radiation	ar	thalamus related	Geometry	5362.4	3141.4	484682524	896	0	0	0	NaN	40476.6	3354.7
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	medial forebrain bundle system	mfbs	fiber tracts	Geometry	5656.1	3264.1	991	1009	0	0	0	NaN	905433.3	37503.2
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	cerebrum related	mfbc	medial forebrain bundle system	Geometry	5706	2933.3	768	991	0	0	0	NaN	789617.3	33467.8
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	fornix system	fxs	cerebrum related	Geometry	5632.3	3185.4	1099	768	0	0	0	NaN	668908.3	30509
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	hippocampal commissures	hc	fornix system	Geometry	5482.2	2032.3	618	1099	0	0	0	NaN	332928.2	3809.2
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	dorsal hippocampal commissure	dhc	hippocampal commissures	Geometry	5482.2	2032.3	443	618	0	0	0	NaN	332928.2	3809.2
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	alveus	alv	fornix system	Geometry	5781.1	4328.1	466	1099	0	0	0	NaN	335980	28174.3
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	cingulum bundle	cing	cerebrum related	Geometry	6113.9	1536.4	940	768	0	0	0	NaN	120709.1	2958.8
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	hypothalamus related	mfsbshy	medial forebrain bundle system	Geometry	5316.3	5519.5	824	991	0	0	0	NaN	115816	4035.4
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	mammillary related	mfbsma	hypothalamus related	Geometry	5316.3	5519.5	46	824	0	0	0	NaN	115816	4035.4
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	mammillary peduncle	mp	mammillary related	Geometry	5248.2	5887.5	673	46	0	0	0	NaN	72074	1747.3
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	mammillotegmental tract	mtg	mammillary related	Geometry	5428.5	4913	681	46	0	0	0	NaN	43742	2288.1
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	extrapyramidal fiber systems	eps	fiber tracts	Geometry	5361.5	5284.6	1000	1009	0	0	0	NaN	142344.3	3140.1
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	rubrospinal tract	rust	extrapyramidal fiber systems	Geometry	5360.6	5290.8	863	1000	0	0	0	NaN	140952	2747.3
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	ventral tegmental decussation	vtd	rubrospinal tract	Polygon	5386	5249.5	397	863	0	0	0	NaN	65502.8	1159.2
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	tectospinal pathway	tsp	extrapyramidal fiber systems	Geometry	5451.4	4654.5	877	1000	0	0	0	NaN	1392.3	392.81
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	doral tegmental decussation	dtd	tectospinal pathway	Geometry	5451.4	4654.5	1060	877	0	0	0	NaN	1392.3	392.81
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	supra-callosal cerebral white matter	scwm	fiber tracts	Geometry	5888.1	1665.5	484682512	1009	0	0	0	NaN	38367	1938.9
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	dmPAG	PAG_subregions	Image	Polygon	5628	2966.5	NaN	NaN	NaN	32	32	0	144596.2	1550.5
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	dlPAG-l	PAG_subregions	Image	Polygon	5383.5	3068.8	NaN	NaN	NaN	31	31	0	67921.4	1203.3
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	dlPAG-r	PAG_subregions	Image	Polygon	5862	3118.1	NaN	NaN	NaN	27	27	0	57966.8	1101.7
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	vlPAG-l	PAG_subregions	Image	Polygon	5435.3	3692.7	NaN	NaN	NaN	99	99	0	133408.1	1955.1
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	lPAG-l	PAG_subregions	Image	Polygon	5327.1	3303	NaN	NaN	NaN	16	16	0	128819.1	1443.2
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	lPAG-r	PAG_subregions	Image	Polygon	5876.2	3338	NaN	NaN	NaN	25	25	0	103402.7	1305.7
JKAY23.5d_1_Scan1_[4364,48981]_component_data_merged_Region 3.ome.tif	vlPAG-r	PAG_subregions	Image	Polygon	5709.7	3733	NaN	NaN	NaN	110	110	0	130745.6	1989.9
