Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Side	Parent ID	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	b5c8907d-dc32-4bb4-a4e7-f0f4f8d5cc4e	Annotation	MRN	MRN	MBmot	Geometry	5356.8	3146.8	128	0	323	1	1	0	0	0	2180878.8	14249.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	afa376eb-5017-4411-8056-0e51bb0caef6	Annotation	Pa4	Pa4	MBmot	Geometry	5416.4	3426.3	606826663	0	323	0	0	0	NaN	0	48909.7	1143.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	9f0de114-65d0-47ef-a8c1-1d8527612895	Annotation	AT	AT	MBmot	Geometry	5316	4069.1	231	0	323	0	0	0	NaN	0	137343.8	1947
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	0ddc58e4-03e0-40ce-be64-996de0e3467a	Annotation	MBsen	MBsen	MB	Geometry	5472.1	1558.3	339	0	313	0	0	0	NaN	0	2301880.9	16943.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	404b94c7-e737-4ec5-9157-7db870d3f70e	Annotation	IC	IC	MBsen	Geometry	5533.1	2478	4	0	339	0	0	0	NaN	0	602316.8	4116.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	e40c6530-a649-43e5-b3bb-91392f0d36ba	Annotation	ICe	ICe	IC	Geometry	5533.1	2478	828	0	4	0	0	0	NaN	0	602316.8	4116.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	6859faa7-8923-449b-887a-1f6e0fc1a87a	Annotation	SAG	SAG	MBsen	Geometry	5044.1	3102.7	271	0	339	0	0	0	NaN	0	184258	2219
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	4e7cd7a1-0104-4323-b12a-e5ecda8fff0b	Annotation	SCs	SCs	MBsen	Geometry	5527	920.66	302	0	339	0	0	0	NaN	0	1456040.3	9260.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	61661995-4bc8-4807-b65b-44eb1c49a3cb	Annotation	SCzo	SCzo	SCs	Geometry	5536.3	817.38	834	0	302	0	0	0	NaN	0	217538.5	9954.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	d6220140-ea8d-44fe-a17f-4c6cf8d460fa	Annotation	SCsg	SCsg	SCs	Geometry	5523.5	877.59	842	0	302	0	0	0	NaN	0	830346.2	9174.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	d4ee4c0f-08d0-4e29-a961-cdca73ba5831	Annotation	SCop	SCop	SCs	Geometry	5528	1063.3	851	0	302	0	0	0	NaN	0	408154.3	8834
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	574d1335-ab66-40a8-aeeb-f209a7337ff5	Annotation	PBG	PBG	MBsen	Geometry	4848.4	3079.7	874	0	339	0	0	0	NaN	0	59266	1348.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	86296c18-9720-475e-930d-351bbe348743	Annotation	MBsta	MBsta	MB	Geometry	5307	3620.4	348	0	313	0	0	0	NaN	0	1556395	8596.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	6b3e2ef2-544b-4866-a11d-c81bb9869830	Annotation	PPN	PPN	MBsta	Geometry	5287.5	3678.5	1052	0	348	0	0	0	NaN	0	1367907.2	6735.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	3733b8ed-e30c-48e0-815d-4167e92ed43c	Annotation	RAmb	RAmb	MBsta	Geometry	5448.8	3198.6	165	0	348	0	0	0	NaN	0	188487.7	1861.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	5b892d89-a3f6-45a8-9582-9feacd1e7bee	Annotation	DR	DR	RAmb	Geometry	5448.8	3198.6	872	0	165	0	0	0	NaN	0	188487.7	1861.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	d0b4e63c-ed2d-41d3-bee8-950a7ecadc37	Annotation	VS	VS	root	Geometry	5512.4	2510.1	73	0	997	0	0	0	NaN	0	92886.2	1162.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	0ff224bc-d236-49f7-83b6-bc41229eb4ab	Annotation	AQ	AQ	VS	Geometry	5512.4	2510.1	140	0	73	0	0	0	NaN	0	92886.2	1162.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	6c3c9479-abc7-48b7-a988-c3cf575a10ba	Annotation	fiber tracts	fiber tracts	root	Geometry	4836.5	4471.6	1009	0	997	0	0	0	NaN	0	3694484.5	57015.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	55a68ea3-0cb4-48f8-af36-d6c0314d711e	Annotation	cbf	cbf	fiber tracts	Geometry	5024.4	4469.3	960	0	1009	0	0	0	NaN	0	922123	14598.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	ea2c0c09-16c3-4ed6-accc-38d92dbb1987	Annotation	cbp	cbp	cbf	Geometry	5024.4	4469.3	752	0	960	0	0	0	NaN	0	922123	14598.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	d5415477-b902-49ef-a86c-324087571aa9	Annotation	scp	scp	cbp	Geometry	5126.6	4336.6	326	0	752	0	0	0	NaN	0	429364.2	9287.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	0fc37398-6fb6-450f-b4af-d36e720c4ad7	Annotation	dscp	dscp	scp	Geometry	5352.4	3858	812	0	326	0	0	0	NaN	0	62917.9	944.09
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	e0bcf2ad-2ea9-44ef-98f7-1562c174dc47	Annotation	sctv	sctv	scp	Geometry	4772.3	5132.4	866	0	326	0	0	0	NaN	0	178134.7	5122.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	8f47ed77-3db5-48a0-a051-9bacb79bb1c4	Annotation	mcp	mcp	cbp	Geometry	4935.3	4584.9	78	0	752	0	0	0	NaN	0	492758.8	5311.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	77ce2f3e-70a5-4f07-aedd-8368b2fb545b	Annotation	cm	cm	fiber tracts	Geometry	4826.9	4667.9	967	0	1009	0	0	0	NaN	0	2005173.9	31945.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	bd4032d1-8b66-4628-90cd-6aee870de231	Annotation	drt	drt	cm	Geometry	5008.3	5579.7	792	0	967	0	0	0	NaN	0	162787.3	2637
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	358f6ba5-5f98-48d9-8212-dfa5473014c9	Annotation	cett	cett	drt	Geometry	5008.3	5579.7	932	0	792	0	0	0	NaN	0	162787.3	2637
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	781129ca-f25f-4fd5-bc8b-a7e43b48c754	Annotation	ml	ml	cett	Geometry	5008.3	5579.7	697	0	932	0	0	0	NaN	0	162787.3	2637
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	14dd121d-89ba-495c-9607-eb903378483e	Annotation	IIIn	IIIn	cm	Geometry	5407.3	3523.7	832	0	967	0	0	0	NaN	0	43887.6	1382
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	3a82a36b-5884-4f39-ac35-114a67382b03	Annotation	mlf	mlf	IIIn	Geometry	5407.3	3523.7	62	0	832	0	0	0	NaN	0	43887.6	1382
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	f2f0ff30-b187-4b58-9b7c-d496d21394cb	Annotation	Vn	Vn	cm	Geometry	4593.8	5137.8	901	0	967	0	0	0	NaN	0	671323.3	6400.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	9db58518-4d33-4eee-a61a-d5f21df1d325	Annotation	moV	moV	Vn	Geometry	3287.1	4916.9	93	0	901	0	0	0	NaN	0	19732.6	1169.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	87306ae5-3a66-4e55-984b-f40ca98685ff	Annotation	sV	sV	Vn	Geometry	4633.3	5144.5	229	0	901	0	0	0	NaN	0	651590.8	5231.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	f9713bd6-7739-42d1-a644-f925247d4e28	Annotation	VIIIn	VIIIn	cm	Geometry	4916.9	4301	933	0	967	0	0	0	NaN	0	1127175.7	21525.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	27f2a1fb-cfec-4b1c-bb41-8ec946ddf898	Annotation	cVIIIn	cVIIIn	VIIIn	Geometry	4916.9	4301	948	0	933	0	0	0	NaN	0	1127175.7	21525.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	35ed4bf3-8b8e-4424-a114-814682ac0d29	Annotation	tb	tb	cVIIIn	Geometry	4827.2	6105.7	841	0	948	0	0	0	NaN	0	207228.7	4689.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	c50fcd37-d62d-428c-924f-adfbfe64bda6	Annotation	ll	ll	cVIIIn	Geometry	4831.3	4347.8	658	0	948	0	0	0	NaN	0	724406.9	12466.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	7b949dd6-f513-4bca-afd8-f0cc01504890	Annotation	bic	bic	cVIIIn	Geometry	5329.1	2215.2	482	0	948	0	0	0	NaN	0	195539.4	4369.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	754b1e86-73b9-4b64-94fb-c96aea081fe4	Annotation	lfbs	lfbs	fiber tracts	Geometry	4508	4045	983	0	1009	0	0	0	NaN	0	301382.7	7652
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	d6775c0c-7d93-4111-b7a2-7f2402236701	Annotation	cc	cc	lfbs	Geometry	4135.6	1874	776	0	983	0	0	0	NaN	0	141145	5516.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	d05159fb-1a4a-4bf6-aa58-c9e72eeebb71	Annotation	fa	fa	cc	Geometry	4135.6	1874	956	0	776	0	0	0	NaN	0	141145	5516.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	051e567a-a30b-4599-8353-c9a115cecdd1	Annotation	ec	ec	fa	Geometry	4135.6	1874	579	0	956	0	0	0	NaN	0	141145	5516.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	1f05041f-795e-4df7-9f26-5b4537707b8d	Annotation	cst	cst	lfbs	Geometry	4836	5957.3	784	0	983	0	0	0	NaN	0	160237.6	2135.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	84185222-dcf8-4591-806b-2d04861e3a43	Annotation	py	py	cst	Geometry	4836	5957.3	190	0	784	0	0	0	NaN	0	160237.6	2135.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	f4b416d8-f720-4b5e-9241-0b27712a374d	Annotation	mfbs	mfbs	fiber tracts	Geometry	3203.3	2426.2	991	0	1009	0	0	0	NaN	0	66470.8	1872.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	c3329e45-c5d5-4490-bfba-538034fc04a7	Annotation	mfbc	mfbc	mfbs	Geometry	2101.7	1738.6	768	0	991	0	0	0	NaN	0	44025.6	827.18
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	9abaea30-5544-42ba-9816-7b0811bfd510	Annotation	fxs	fxs	mfbc	Geometry	2101.7	1738.6	1099	0	768	0	0	0	NaN	0	44025.6	827.18
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	6b123c59-9c50-4428-adee-a749d4c3cda6	Annotation	hc	hc	fxs	Geometry	2101.7	1738.6	618	0	1099	0	0	0	NaN	0	44025.6	827.18
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	568fc256-62b0-444e-87d2-d82de455369d	Annotation	dhc	dhc	hc	Geometry	2101.7	1738.6	443	0	618	0	0	0	NaN	0	44025.6	827.18
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	26b868ef-3d12-4b5d-b1c4-f068025bd5da	Annotation	mfsbshy	mfsbshy	mfbs	Geometry	5364.4	3775	824	0	991	0	0	0	NaN	0	22445	1045.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	02e4a58a-1f3c-4b31-8c30-f9c62fed07d0	Annotation	mfbsma	mfbsma	mfsbshy	Geometry	5364.4	3775	46	0	824	0	0	0	NaN	0	22445	1045.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	c1c77c70-508c-4050-bcff-40bf21875806	Annotation	mtg	mtg	mfbsma	Geometry	5364.4	3775	681	0	46	0	0	0	NaN	0	22445	1045.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	5fdc8e25-1057-47cc-a32f-50d30cdd2eb7	Annotation	eps	eps	fiber tracts	Geometry	5189.3	4359.3	1000	0	1009	0	0	0	NaN	0	370106.5	6525
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	392e20d9-3068-4669-871e-b61c84f5afc2	Annotation	rust	rust	eps	Geometry	5099.2	4573.5	863	0	1000	0	0	0	NaN	0	179195.4	2730.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	89bdb901-b895-4c4a-a038-61340731358a	Annotation	tsp	tsp	eps	Geometry	5273.9	4158.3	877	0	1000	0	0	0	NaN	0	190911.1	3794.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	acc4b8d8-d043-43c4-bb7c-37866be3640e	Annotation	tspc	tspc	tsp	Geometry	5273.9	4158.3	1043	0	877	0	0	0	NaN	0	190911.1	3794.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	535ffc47-d2fe-4b1a-a0d6-0e2ad05d3a15	Annotation	scwm	scwm	fiber tracts	Geometry	2205.9	1543.2	484682512	0	1009	0	0	0	NaN	0	29227.5	2732
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	4e5d4848-65c3-40a7-9615-b0f09228205e	Annotation	dmPAG		Root object (Image)	Polygon	5497.2	1982.6	NaN	NaN	NaN	222	222	0	0	0	415345.2	2945.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	6608e161-fc01-45a1-9748-9fbc5530eb6f	Annotation	dlPAG		Root object (Image)	Polygon	6051.1	2161	NaN	NaN	NaN	80	78	2	2.5	7.86	254454.1	2258.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	47bdcfa7-6e3c-447f-953f-ee74960a0d26	Annotation	vlPAG		Root object (Image)	Polygon	5955.6	2988.5	NaN	NaN	NaN	71	21	50	70.42	113.65	439957.3	2759.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	dd418a76-9539-430c-b70e-d0828f1f2aa3	Annotation	lPAG		Root object (Image)	Polygon	6218.9	2551.9	NaN	NaN	NaN	169	92	77	45.56	187.64	410361.3	2750.2
