Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Side	Parent ID	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKBY4.2b_A4_Scan1.qptiff - resolution #1_Region 6.ome.tif	eca03653-6af4-4724-9414-b5174c7f9e60	Annotation	cm	cm	fiber tracts	Geometry	5054.1	4191	967	0	1009	3	0	3	100	1.538	1949999.5	30985.5
JKBY4.2b_A4_Scan1.qptiff - resolution #1_Region 6.ome.tif	14960cca-804f-4be1-aa43-87b632234462	Annotation	drt	drt	cm	Geometry	4860.2	5496.2	792	0	967	0	0	0	NaN	0	122120.3	1892
JKBY4.2b_A4_Scan1.qptiff - resolution #1_Region 6.ome.tif	1d5d226b-07f1-4ba5-a501-b49274833725	Annotation	cett	cett	drt	Geometry	4860.2	5496.2	932	0	792	0	0	0	NaN	0	122120.3	1892
JKBY4.2b_A4_Scan1.qptiff - resolution #1_Region 6.ome.tif	0e51dfdd-115c-4195-a8c7-e5385fcfe621	Annotation	ml	ml	cett	Geometry	4860.2	5496.2	697	0	932	0	0	0	NaN	0	122120.3	1892
JKBY4.2b_A4_Scan1.qptiff - resolution #1_Region 6.ome.tif	813e0b3a-5454-4656-948a-86f9a48f6d91	Annotation	IIIn	IIIn	cm	Geometry	5287.1	3515.6	832	0	967	0	0	0	NaN	0	31266.9	1003.5
JKBY4.2b_A4_Scan1.qptiff - resolution #1_Region 6.ome.tif	ed16e6fa-534d-4303-9f44-1205be9cd04f	Annotation	mlf	mlf	IIIn	Geometry	5287.1	3515.6	62	0	832	0	0	0	NaN	0	31266.9	1003.5
JKBY4.2b_A4_Scan1.qptiff - resolution #1_Region 6.ome.tif	2cc6ddbe-e9ee-453a-9ead-96479ce49a28	Annotation	Vn	Vn	cm	Geometry	5081.3	4800.8	901	0	967	0	0	0	NaN	0	594965.5	6249.8
JKBY4.2b_A4_Scan1.qptiff - resolution #1_Region 6.ome.tif	7f1c61f4-0ab2-4bc2-a766-2517383dbb89	Annotation	sV	sV	Vn	Geometry	5081.3	4800.8	229	0	901	0	0	0	NaN	0	594965.5	6249.8
JKBY4.2b_A4_Scan1.qptiff - resolution #1_Region 6.ome.tif	802b3555-c733-4c77-aebb-da1cc0bb640d	Annotation	sptV	sptV	sV	Geometry	5081.3	4800.8	794	0	229	0	0	0	NaN	0	594965.5	6249.8
JKBY4.2b_A4_Scan1.qptiff - resolution #1_Region 6.ome.tif	705eb291-eae0-4da4-b0f2-ac8503114b34	Annotation	IVn	IVn	cm	Geometry	5484.6	2618.4	911	0	967	3	0	3	100	545.89	5495.6	404.44
JKBY4.2b_A4_Scan1.qptiff - resolution #1_Region 6.ome.tif	2840dbc8-8097-4a61-9ce3-c32eca12d254	Annotation	VIIIn	VIIIn	cm	Geometry	5052.2	3779.3	933	0	967	0	0	0	NaN	0	1196151.3	23797.1
JKBY4.2b_A4_Scan1.qptiff - resolution #1_Region 6.ome.tif	04ab1fa6-84ca-403d-bba8-782c5ed134f0	Annotation	vVIIIn	vVIIIn	VIIIn	Geometry	5460.3	4918.5	413	0	933	0	0	0	NaN	0	77638.3	1738.7
JKBY4.2b_A4_Scan1.qptiff - resolution #1_Region 6.ome.tif	aa4e74d7-3433-481f-83dd-cce853c78e71	Annotation	cVIIIn	cVIIIn	VIIIn	Geometry	5023.9	3700.2	948	0	933	0	0	0	NaN	0	1118513	22058.4
JKBY4.2b_A4_Scan1.qptiff - resolution #1_Region 6.ome.tif	a96ec8af-0498-4361-829f-be08319223d1	Annotation	tb	tb	cVIIIn	Geometry	4829.4	5622.7	841	0	948	0	0	0	NaN	0	465004.7	11533.8
JKBY4.2b_A4_Scan1.qptiff - resolution #1_Region 6.ome.tif	7db46dec-fb81-4d4f-9eab-9806314d33dd	Annotation	ll	ll	cVIIIn	Geometry	4988.7	2550.4	658	0	948	0	0	0	NaN	0	506778	5792.3
JKBY4.2b_A4_Scan1.qptiff - resolution #1_Region 6.ome.tif	a6c57994-51fb-47d9-97f9-675eceb14c80	Annotation	bic	bic	cVIIIn	Geometry	5761.9	1578.5	482	0	948	0	0	0	NaN	0	146730.3	4732.4
JKBY4.2b_A4_Scan1.qptiff - resolution #1_Region 6.ome.tif	3c593f0a-76a7-4909-91a1-2717a7567ed1	Annotation	lfbs	lfbs	fiber tracts	Geometry	4792.4	5796.3	983	0	1009	0	0	0	NaN	0	176259.5	2577
JKBY4.2b_A4_Scan1.qptiff - resolution #1_Region 6.ome.tif	e6e41aee-1b4a-4e91-9866-cd9bd5a8b391	Annotation	cst	cst	lfbs	Geometry	4792.4	5796.3	784	0	983	0	0	0	NaN	0	176259.5	2577
JKBY4.2b_A4_Scan1.qptiff - resolution #1_Region 6.ome.tif	feed0bd1-7a0a-45af-a8fd-9883d23113e2	Annotation	py	py	cst	Geometry	4792.4	5796.3	190	0	784	0	0	0	NaN	0	176259.5	2577
JKBY4.2b_A4_Scan1.qptiff - resolution #1_Region 6.ome.tif	0cf90b21-b684-4c48-a817-dd5a52820858	Annotation	eps	eps	fiber tracts	Geometry	5062.6	4900.2	1000	0	1009	0	0	0	NaN	0	172485.8	3985.1
JKBY4.2b_A4_Scan1.qptiff - resolution #1_Region 6.ome.tif	192c2a52-cce9-4522-be88-64acc1410372	Annotation	rust	rust	eps	Geometry	5014.4	5299.7	863	0	1000	0	0	0	NaN	0	103634.5	2368.8
JKBY4.2b_A4_Scan1.qptiff - resolution #1_Region 6.ome.tif	fa901bf2-cf20-4f2d-a8b8-d342ad28a6af	Annotation	tsp	tsp	eps	Geometry	5135.1	4298.9	877	0	1000	0	0	0	NaN	0	68851.3	1616.3
JKBY4.2b_A4_Scan1.qptiff - resolution #1_Region 6.ome.tif	7760c710-252e-4770-9aca-e5d0cd20488f	Annotation	tspc	tspc	tsp	Geometry	5135.1	4298.9	1043	0	877	0	0	0	NaN	0	68851.3	1616.3
JKBY4.2b_A4_Scan1.qptiff - resolution #1_Region 6.ome.tif	6069d8dd-2799-41af-900f-64d3ab7daa4b	Annotation	dmPAG		Root object (Image)	Polygon	5589.3	1512.8	NaN	NaN	NaN	46	36	10	21.74	18.81	531766.1	3337.5
JKBY4.2b_A4_Scan1.qptiff - resolution #1_Region 6.ome.tif	29743584-c447-4df4-b8c2-926b0b845aeb	Annotation	dlPAG		Root object (Image)	Polygon	6172.3	1796.2	NaN	NaN	NaN	35	5	30	85.71	114.05	263053.5	2139.5
JKBY4.2b_A4_Scan1.qptiff - resolution #1_Region 6.ome.tif	c352315b-e3ae-4088-bbcc-e0f6ee65fc1b	Annotation	lPAG		Root object (Image)	Polygon	6337.2	2299.9	NaN	NaN	NaN	151	40	111	73.51	235.32	471691	2758
JKBY4.2b_A4_Scan1.qptiff - resolution #1_Region 6.ome.tif	d7eff358-5fcf-4a3b-9779-e691a85797e8	Annotation	vlPAG		Root object (Image)	Polygon	5916	2748.7	NaN	NaN	NaN	159	129	30	18.87	83.75	358191.7	3400.9
