Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Side	Parent ID	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	26ed8fc9-afe3-4f54-8d40-be79f121e90e	Annotation	SCs	SCs	MBsen	Geometry	6004.9	837.05	302	0	339	0	0	0	NaN	0	1244417.8	8278.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	3f2a25c9-d246-48aa-9b2a-f6c1ee1c5c48	Annotation	SCzo	SCzo	SCs	Geometry	6011.5	751.92	834	0	302	0	0	0	NaN	0	193775.1	8862.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	dd724a64-e1ef-4749-92ca-539e2edd38be	Annotation	SCsg	SCsg	SCs	Geometry	6009.4	798.55	842	0	302	0	0	0	NaN	0	741763.3	8047.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	51e95f86-ee1d-44e1-96c6-f11141ae147c	Annotation	SCop	SCop	SCs	Geometry	5989.8	981.74	851	0	302	0	0	0	NaN	0	308879.3	7722.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	a7cd8da6-058a-46b4-a23b-4f8a1f515a3d	Annotation	PBG	PBG	MBsen	Geometry	3141.6	2899.6	874	0	339	0	0	0	NaN	0	14246.7	444
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	6f9f9608-7ff3-44e5-9c2c-8c3c36c97846	Annotation	MBsta	MBsta	MB	Geometry	5607.2	3544.1	348	0	313	0	0	0	NaN	0	1695078	9479
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	c22443c5-423c-408a-873d-ea5b37007149	Annotation	PPN	PPN	MBsta	Geometry	5567.1	3613.2	1052	0	348	0	0	0	NaN	0	1445114.3	7351.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	388172e2-88dd-4c3b-b335-f429df3b894a	Annotation	RAmb	RAmb	MBsta	Geometry	5839.1	3144.5	165	0	348	0	0	0	NaN	0	249964.1	2127.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	d4eb91ce-1e0e-4bdc-81f4-c39c2611d82e	Annotation	DR	DR	RAmb	Geometry	5839.1	3144.5	872	0	165	0	0	0	NaN	0	249964.1	2127.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	95cbbc0d-dc5a-4e13-8acf-155aaeb8d0b1	Annotation	VS	VS	root	Geometry	5928.3	2400.3	73	0	997	0	0	0	NaN	0	150785.4	1489
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	654e2b6d-8535-4dbd-b70d-f3a54bda00a8	Annotation	AQ	AQ	VS	Geometry	5928.3	2400.3	140	0	73	0	0	0	NaN	0	150785.4	1489
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	ef3c524b-a491-48d7-9c86-546fa23543f6	Annotation	fiber tracts	fiber tracts	root	Geometry	5386.5	4501.6	1009	0	997	0	0	0	NaN	0	3460725.8	52603
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	b4b875a5-b256-43c8-b9a1-c86ae83ceaa9	Annotation	cbf	cbf	fiber tracts	Geometry	5567.4	4301.9	960	0	1009	0	0	0	NaN	0	862902.6	10627.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	007425c4-29f9-4215-9662-b3e23e00e370	Annotation	cbp	cbp	cbf	Geometry	5567.4	4301.9	752	0	960	0	0	0	NaN	0	862902.6	10627.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	3f51c2fc-2b66-48ba-a410-21c8e8e09b4e	Annotation	scp	scp	cbp	Geometry	5602.1	4118.8	326	0	752	0	0	0	NaN	0	364754.9	6517.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	d78870a7-40b3-4582-9436-d41d7583239c	Annotation	sctv	sctv	scp	Geometry	5418	5277.7	866	0	326	0	0	0	NaN	0	108964.9	3094.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	abb12c7d-6b74-4a5c-930b-0787bf779bed	Annotation	mcp	mcp	cbp	Geometry	5542	4435.9	78	0	752	0	0	0	NaN	0	498147.7	4109.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	d051a43a-caa1-4d17-ac42-b3e6adca049b	Annotation	cm	cm	fiber tracts	Geometry	5410.9	4462.4	967	0	1009	0	0	0	NaN	0	2099708.3	34533.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	c3fa22dc-205a-441c-a259-78267e1d0d64	Annotation	drt	drt	cm	Geometry	4951.3	5586.1	792	0	967	0	0	0	NaN	0	135120.2	2181.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	daaaf754-a436-44f2-ae66-7fd35a9d6587	Annotation	cett	cett	drt	Geometry	4951.3	5586.1	932	0	792	0	0	0	NaN	0	135120.2	2181.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	9a0da003-f277-476c-8216-65707ff89aad	Annotation	ml	ml	cett	Geometry	4951.3	5586.1	697	0	932	0	0	0	NaN	0	135120.2	2181.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	2155060a-0d0b-4a36-83b7-c0854862cd5c	Annotation	IIIn	IIIn	cm	Geometry	5740.5	3507.2	832	0	967	0	0	0	NaN	0	39963.7	1118.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	66934233-205a-4c56-8470-7ce9b3484e01	Annotation	mlf	mlf	IIIn	Geometry	5740.5	3507.2	62	0	832	0	0	0	NaN	0	39963.7	1118.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	3f304c1b-97e3-4dcc-8749-474cfd4f317d	Annotation	Vn	Vn	cm	Geometry	5244.4	5205.9	901	0	967	0	0	0	NaN	0	549848.5	5308.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	08f86b73-45eb-42b8-ad1e-ce3b42017ebc	Annotation	sV	sV	Vn	Geometry	5244.4	5205.9	229	0	901	0	0	0	NaN	0	549848.5	5308.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	0dfd185e-542b-462a-ab85-5f6fb5269d83	Annotation	IVn	IVn	cm	Geometry	6791.2	3141.9	911	0	967	0	0	0	NaN	0	2369.7	211.74
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	4ba7acf3-923f-43d2-a8f8-8dcd463d6159	Annotation	VIIIn	VIIIn	cm	Geometry	5510.9	4084	933	0	967	0	0	0	NaN	0	1372406.4	25713.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	e8b3c4c3-2c6a-4aa2-bc54-37b9d51d69f5	Annotation	cVIIIn	cVIIIn	VIIIn	Geometry	5510.9	4084	948	0	933	0	0	0	NaN	0	1372406.4	25713.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	b107edff-c300-4a19-a4d2-e610994f08a0	Annotation	tb	tb	cVIIIn	Geometry	4867.4	6032.2	841	0	948	0	0	0	NaN	0	273707.7	6755.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	5329a5c3-80f7-4af7-b868-e1951cd158b2	Annotation	ll	ll	cVIIIn	Geometry	5651	3966.8	658	0	948	0	0	0	NaN	0	893767.6	13654.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	3ae9bb5b-ec21-4c04-842b-eae2e9500c41	Annotation	bic	bic	cVIIIn	Geometry	5760	1993.1	482	0	948	0	0	0	NaN	0	204930.9	5303.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	f7132e63-a8a3-4a7e-ba8a-541abc4cb056	Annotation	lfbs	lfbs	fiber tracts	Geometry	4409.9	5045.7	983	0	1009	0	0	0	NaN	0	188150	4410
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	5569b91f-d005-409f-ba71-fffd4da61766	Annotation	cc	cc	lfbs	Geometry	2707.6	1690.5	776	0	983	0	0	0	NaN	0	40414.3	2257.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	16185ece-29de-4cf1-8c3c-9c34c7055553	Annotation	fa	fa	cc	Geometry	2707.6	1690.5	956	0	776	0	0	0	NaN	0	40414.3	2257.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	2ef5ac4b-064b-4c0f-a117-d1a7b28add87	Annotation	ec	ec	fa	Geometry	2707.6	1690.5	579	0	956	0	0	0	NaN	0	40414.3	2257.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	0aa4f30c-9261-47eb-9979-5dbc21f2fb76	Annotation	cst	cst	lfbs	Geometry	4875.6	5963.5	784	0	983	0	0	0	NaN	0	147735.6	2152.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	56e2c6b4-aeb2-4589-89af-20d66cef9e79	Annotation	py	py	cst	Geometry	4875.6	5963.5	190	0	784	0	0	0	NaN	0	147735.6	2152.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	4158dac0-f1d0-4cd4-b82a-5e2f1cd09067	Annotation	mfbs	mfbs	fiber tracts	Geometry	5499.6	3703.9	991	0	1009	0	0	0	NaN	0	2068.5	306.25
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	5351e8a4-e161-403a-8467-184fa49931f1	Annotation	mfsbshy	mfsbshy	mfbs	Geometry	5499.6	3703.9	824	0	991	0	0	0	NaN	0	2068.5	306.25
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	6b102fe7-d809-4229-b5a6-e39fbc888503	Annotation	mfbsma	mfbsma	mfsbshy	Geometry	5499.6	3703.9	46	0	824	0	0	0	NaN	0	2068.5	306.25
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	c92feb58-42c1-4c88-8948-f11d08774d12	Annotation	mtg	mtg	mfbsma	Geometry	5499.6	3703.9	681	0	46	0	0	0	NaN	0	2068.5	306.25
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	eb2bc32a-e479-4f3a-b968-6e5563ce6436	Annotation	eps	eps	fiber tracts	Geometry	5308.6	5001.2	1000	0	1009	0	0	0	NaN	0	307896.5	5814.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	0ddcc0b3-db46-41a9-aa38-66da919de13d	Annotation	rust	rust	eps	Geometry	5256.3	5295.3	863	0	1000	0	0	0	NaN	0	206594.7	3073.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	335a266c-4d30-47e1-b58c-ed4111896486	Annotation	tsp	tsp	eps	Geometry	5415.4	4401.6	877	0	1000	0	0	0	NaN	0	101301.7	2741.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	6f28d52d-2c8e-406a-adc3-9a0039f83240	Annotation	tspc	tspc	tsp	Geometry	5415.4	4401.6	1043	0	877	0	0	0	NaN	0	101301.7	2741.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	94f923fc-c4ba-4512-b9fc-9bbced23e082	Annotation	dmPAG		Root object (Image)	Polygon	5883.2	1862.3	NaN	NaN	NaN	0	0	0	NaN	0	394737.4	2914.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	aaa418ca-0f1a-4c1f-8f7a-4255a44e9c01	Annotation	dlPAG		Root object (Image)	Polygon	6465.8	2064.2	NaN	NaN	NaN	46	0	46	100	144.73	317838.4	2391.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	b3932825-ec03-43dd-9a72-784f2b97b321	Annotation	lPAG		Root object (Image)	Polygon	6669	2541.8	NaN	NaN	NaN	272	54	218	80.15	447.95	486660	2926
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	b1c995fb-88da-4b4d-ad65-314a5b03262b	Annotation	vPAG		Root object (Image)	Polygon	6345.1	2986.3	NaN	NaN	NaN	246	155	91	36.99	204.4	445215.6	3109.2
