Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Side	Parent ID	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	222cbeab-e6a7-40d6-921a-14eb98f32c94	Annotation	SCsg	SCsg	SCs	Geometry	5114.1	673.58	842	0	302	0	0	0	NaN	0	546855.9	6350.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	945c5ec9-8508-4246-aae4-cc5f7a5bf20e	Annotation	SCop	SCop	SCs	Geometry	5074.3	854.38	851	0	302	0	0	0	NaN	0	206655.7	6345.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	c1c79ab2-c586-4dcd-8fa9-dd71699c9f0e	Annotation	MBsta	MBsta	MB	Geometry	5267.1	3317.8	348	0	313	0	0	0	NaN	0	1609169.3	10246.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	5a633e48-f0cf-425b-87af-66921f9d936e	Annotation	PPN	PPN	MBsta	Geometry	5260.4	3374	1052	0	348	0	0	0	NaN	0	1366745.8	8110.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	7b981933-9e24-41bc-9361-9106398919bd	Annotation	RAmb	RAmb	MBsta	Geometry	5305	3001.2	165	0	348	0	0	0	NaN	0	242424	2135.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	0da955d5-f5f9-4864-aec7-b38982a001a7	Annotation	DR	DR	RAmb	Geometry	5305	3001.2	872	0	165	0	0	0	NaN	0	242424	2135.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	c3ff3766-7084-4964-99de-5097f32953d2	Annotation	VS	VS	root	Geometry	5292.9	2263.6	73	0	997	0	0	0	NaN	0	171722.3	1573.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	dba18f0b-f689-4dde-b2d2-184968b6bbc0	Annotation	AQ	AQ	VS	Geometry	5292.9	2263.6	140	0	73	0	0	0	NaN	0	171722.3	1573.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	8bbe11a8-8674-4abd-b373-8df2e9962fb8	Annotation	fiber tracts	fiber tracts	root	Geometry	5402.8	4243.2	1009	0	997	3	2	1	33.33	0.2548	3923892	53935.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	bd0e395a-9308-401a-a318-e310de0c5000	Annotation	cbf	cbf	fiber tracts	Geometry	5368.4	3947.3	960	0	1009	0	0	0	NaN	0	933792.7	12144.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	c4a73fd2-c6ef-405d-a20e-eb0bb0767cba	Annotation	cbp	cbp	cbf	Geometry	5368.4	3947.3	752	0	960	0	0	0	NaN	0	933792.7	12144.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	091c6ddb-8df3-403d-b747-b5b98c7ea5d3	Annotation	scp	scp	cbp	Geometry	5407.9	3838.7	326	0	752	0	0	0	NaN	0	427794	7920.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	00a1df99-3aec-46bf-9a91-1dba9e5b9e0b	Annotation	sctv	sctv	scp	Geometry	5493.9	5012.3	866	0	326	0	0	0	NaN	0	122443.7	3510.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	03f358b9-4b9d-45ed-8ada-cf0c2cb9fa8a	Annotation	mcp	mcp	cbp	Geometry	5335	4039.2	78	0	752	0	0	0	NaN	0	505998.7	4223.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	a6098b00-1f01-49ff-b41e-dabb85be525b	Annotation	cm	cm	fiber tracts	Geometry	5442.5	4131.5	967	0	1009	3	2	1	33.33	0.3976	2515377.2	37168.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	a3f25218-29ff-4dfb-bdf5-392436039519	Annotation	drt	drt	cm	Geometry	5258.6	5685.7	792	0	967	0	0	0	NaN	0	156535.9	2140.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	8147dfed-6e70-45ba-8024-a8ac370d5973	Annotation	cett	cett	drt	Geometry	5258.6	5685.7	932	0	792	0	0	0	NaN	0	156535.9	2140.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	2258e4ad-ac74-4d4e-b1ae-2e0210a41628	Annotation	ml	ml	cett	Geometry	5258.6	5685.7	697	0	932	0	0	0	NaN	0	156535.9	2140.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	b267612a-9bd6-499e-9332-bd043dd23af1	Annotation	IIIn	IIIn	cm	Geometry	5306	3361.1	832	0	967	0	0	0	NaN	0	36389	1103.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	3a4bf378-9b4c-4f8d-b75f-ded20a2ff15e	Annotation	mlf	mlf	IIIn	Geometry	5306	3361.1	62	0	832	0	0	0	NaN	0	36389	1103.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	e5185372-237d-438b-917c-aba4f53f07e6	Annotation	Vn	Vn	cm	Geometry	5534.1	4976.5	901	0	967	0	0	0	NaN	0	565444.6	5589.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	07f9eaff-2f7e-4ff4-995c-ff4b6e863a5d	Annotation	sV	sV	Vn	Geometry	5534.1	4976.5	229	0	901	0	0	0	NaN	0	565444.6	5589.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	d12ec2d3-fe1a-4593-a7d4-1a4d91fa804e	Annotation	IVn	IVn	cm	Geometry	5400.5	2835.1	911	0	967	3	2	1	33.33	89.37	11189.2	661.96
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	f2f7e2b1-50b5-4e05-a83c-3571fb3ae982	Annotation	VIIIn	VIIIn	cm	Geometry	5432.4	3742.8	933	0	967	0	0	0	NaN	0	1745818.6	28685.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	f9e23e04-f11a-4159-88a8-805cff19a4cb	Annotation	cVIIIn	cVIIIn	VIIIn	Geometry	5432.4	3742.8	948	0	933	0	0	0	NaN	0	1745818.6	28685.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	67b4bc09-59b4-43bf-b3b3-6b7372ca762c	Annotation	tb	tb	cVIIIn	Geometry	5293	6069.2	841	0	948	0	0	0	NaN	0	326444.5	8132.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	56afccb8-1ae2-40bc-b5e9-8694ee172f30	Annotation	ll	ll	cVIIIn	Geometry	5499.3	3460.5	658	0	948	0	0	0	NaN	0	1224720.7	14984.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	6820e3f4-1333-4ec0-bb36-66f6e57dd937	Annotation	bic	bic	cVIIIn	Geometry	5245.9	1618	482	0	948	0	0	0	NaN	0	194652.5	5568
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	9f881f8b-a1f7-4fca-87b8-4ed5648502c4	Annotation	lfbs	lfbs	fiber tracts	Geometry	5167.4	5951.1	983	0	1009	0	0	0	NaN	0	203924.1	3183.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	dd8194dd-afc0-44d5-bcde-6f38f170c94b	Annotation	cc	cc	lfbs	Geometry	1687.5	1991.4	776	0	983	0	0	0	NaN	0	6296.8	666.06
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	15a12b8c-7290-4686-b5fc-4cefbd6b4308	Annotation	fa	fa	cc	Geometry	1687.5	1991.4	956	0	776	0	0	0	NaN	0	6296.8	666.06
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	38198bdd-da14-4156-ae45-fc1ef4d3a984	Annotation	ec	ec	fa	Geometry	1687.5	1991.4	579	0	956	0	0	0	NaN	0	6296.8	666.06
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	420427f9-cb03-4ec5-afde-79c7055fd39d	Annotation	cst	cst	lfbs	Geometry	5278.3	6077.3	784	0	983	0	0	0	NaN	0	197627.3	2517.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	635f3331-2e72-44d2-b6d6-b7b1ed001f21	Annotation	py	py	cst	Geometry	5278.3	6077.3	190	0	784	0	0	0	NaN	0	197627.3	2517.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	e76d37e5-666b-447d-9e2a-27ef0ef0aac2	Annotation	eps	eps	fiber tracts	Geometry	5330.9	5015.6	1000	0	1009	0	0	0	NaN	0	270798	4593.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	421bf86d-c434-44bd-9c72-ba039a652856	Annotation	rust	rust	eps	Geometry	5351.1	5299.1	863	0	1000	0	0	0	NaN	0	179624.9	2809.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	eb4922a9-25a3-4641-b8a2-98f9b3f82323	Annotation	tsp	tsp	eps	Geometry	5290.9	4457.2	877	0	1000	0	0	0	NaN	0	91173.1	1784
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	38d67de3-b356-4cf1-8e64-cc21834e225a	Annotation	tspc	tspc	tsp	Geometry	5290.9	4457.2	1043	0	877	0	0	0	NaN	0	91173.1	1784
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	2e39a241-9053-4c3e-87f1-85cba0830bd8	Annotation	dlPAG		Root object (Image)	Polygon	5829	1826.5	NaN	NaN	NaN	133	15	118	88.72	390.14	302454.2	2340.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	6ae69502-9313-472f-86ae-61d4dee0a14d	Annotation	dmPAG		Root object (Image)	Polygon	5184.9	1760.4	NaN	NaN	NaN	14	0	14	100	34.43	406647.2	2995.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	ff654e51-6076-469a-8c29-3c36f8b0238b	Annotation	lPAG		Root object (Image)	Polygon	6061.5	2249.2	NaN	NaN	NaN	305	64	241	79.02	548.51	439375.4	2717.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	dcb23a03-c113-4413-97a1-1df5335ffa17	Annotation	vlPAG		Root object (Image)	Polygon	5753.4	2737.7	NaN	NaN	NaN	151	64	87	57.62	193.66	449238.2	3126.6
