Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Side	Parent ID	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	494a367c-cd98-4a44-9329-8103374a746c	Annotation	SCs	SCs	MBsen	Geometry	5805.8	740.04	302	0	339	0	0	0	NaN	0	1159702.9	7983
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	a49fef84-489f-4819-a43f-71a0e17efb54	Annotation	SCzo	SCzo	SCs	Geometry	5809.5	651.6	834	0	302	0	0	0	NaN	0	193524.7	8462.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	a43b7102-348c-42e1-b41d-03c8999c1f55	Annotation	SCsg	SCsg	SCs	Geometry	5796.1	711.01	842	0	302	0	0	0	NaN	0	685412.9	7677.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	44e6c389-65eb-4833-a424-a34b19a15e8d	Annotation	SCop	SCop	SCs	Geometry	5825.2	871.42	851	0	302	0	0	0	NaN	0	280765.2	7505.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	31a55929-be78-4b5b-a2f7-67f0a57e07b5	Annotation	MBsta	MBsta	MB	Geometry	5519.9	3412.6	348	0	313	0	0	0	NaN	0	1637770.9	9699.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	ab3a38dd-185c-4909-a66d-e36c0a649d28	Annotation	PPN	PPN	MBsta	Geometry	5484.6	3482.4	1052	0	348	0	0	0	NaN	0	1364096.5	7487.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	7ed59e5b-8dd8-4f33-89b7-a4a6610e9b4e	Annotation	RAmb	RAmb	MBsta	Geometry	5695.7	3065.1	165	0	348	0	0	0	NaN	0	273674.7	2212.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	353e7bc3-3b71-4de1-be41-829c9be0a568	Annotation	DR	DR	RAmb	Geometry	5695.7	3065.1	872	0	165	0	0	0	NaN	0	273674.7	2212.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	58c52aeb-573c-42da-873b-ac41c555dad3	Annotation	VS	VS	root	Geometry	5784.5	2304.6	73	0	997	0	0	0	NaN	0	182078.2	1617.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	35822eb2-e7af-40e4-a0da-c96027556088	Annotation	AQ	AQ	VS	Geometry	5784.5	2304.6	140	0	73	0	0	0	NaN	0	182078.2	1617.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	a2f740ea-fc27-4fb6-a3bd-ea4d7131a036	Annotation	fiber tracts	fiber tracts	root	Geometry	5356.7	4349.8	1009	0	997	0	0	0	NaN	0	3602693.7	52379.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	d1003ec3-6ffa-4c2b-ac56-3d85bdaf510d	Annotation	cbf	cbf	fiber tracts	Geometry	5377.7	4103.6	960	0	1009	0	0	0	NaN	0	887163.3	11189.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	6f80b742-9102-4279-83e8-6c77185694da	Annotation	cbp	cbp	cbf	Geometry	5377.7	4103.6	752	0	960	0	0	0	NaN	0	887163.3	11189.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	4fa03980-c53c-400d-b5d6-006921ceee55	Annotation	scp	scp	cbp	Geometry	5535.7	3989.5	326	0	752	0	0	0	NaN	0	383236.7	6995
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	0024c654-35ac-406c-b290-be16bdafd998	Annotation	sctv	sctv	scp	Geometry	5330.5	5187.5	866	0	326	0	0	0	NaN	0	110142.8	3236
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	58361a2d-8a1e-4f0a-a11e-a64ea3d0bade	Annotation	mcp	mcp	cbp	Geometry	5257.6	4190.5	78	0	752	0	0	0	NaN	0	503926.6	4194.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	7aede33f-173d-42c6-a30c-fc8acf84dd93	Annotation	cm	cm	fiber tracts	Geometry	5414.9	4272	967	0	1009	0	0	0	NaN	0	2259720.8	36391.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	9c4f2f3f-f5cd-4581-8bbe-fd02ce6039f7	Annotation	drt	drt	cm	Geometry	5088.5	5614.7	792	0	967	0	0	0	NaN	0	139025	2078
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	e4e1449f-bb19-4c2e-a9f0-a09a8d7e5307	Annotation	cett	cett	drt	Geometry	5088.5	5614.7	932	0	792	0	0	0	NaN	0	139025	2078
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	0dead986-be63-4ed5-8cf6-3100169b0130	Annotation	ml	ml	cett	Geometry	5088.5	5614.7	697	0	932	0	0	0	NaN	0	139025	2078
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	6334e86c-7802-4417-bef7-df1aa10773ec	Annotation	IIIn	IIIn	cm	Geometry	5633.7	3446	832	0	967	0	0	0	NaN	0	40298.6	1133.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	1378e102-3781-4374-b3b2-6cbae640f60e	Annotation	mlf	mlf	IIIn	Geometry	5633.7	3446	62	0	832	0	0	0	NaN	0	40298.6	1133.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	e5ac43e9-9dba-4ab2-ad8d-f779779807c0	Annotation	Vn	Vn	cm	Geometry	5205	5065.4	901	0	967	0	0	0	NaN	0	546466.2	5383.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	8463c500-25dc-4e2b-b40c-0590adbb6dba	Annotation	sV	sV	Vn	Geometry	5205	5065.4	229	0	901	0	0	0	NaN	0	546466.2	5383.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	42e8899f-b478-4810-a1ea-94a133a5a38f	Annotation	IVn	IVn	cm	Geometry	5781.7	2995.9	911	0	967	0	0	0	NaN	0	8735.2	640.56
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	120175f1-c202-4016-b729-7b44d3284bb8	Annotation	VIIIn	VIIIn	cm	Geometry	5511.9	3894.4	933	0	967	0	0	0	NaN	0	1525195.9	27198.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	be32d968-de98-4b7d-a97a-e75b28453840	Annotation	cVIIIn	cVIIIn	VIIIn	Geometry	5511.9	3894.4	948	0	933	0	0	0	NaN	0	1525195.9	27198.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	81a1b0ac-a4b3-42b8-85d1-da9e6cc0cd81	Annotation	tb	tb	cVIIIn	Geometry	5040.4	6021.9	841	0	948	0	0	0	NaN	0	294331.2	7171.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	ba95d6fd-3187-4676-9eff-98264d397bd3	Annotation	ll	ll	cVIIIn	Geometry	5636.3	3669.6	658	0	948	0	0	0	NaN	0	1045173.7	14737.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	96f16861-dcf8-4a1d-94a2-d344f01a7322	Annotation	bic	bic	cVIIIn	Geometry	5560.3	1788.1	482	0	948	0	0	0	NaN	0	185693.1	5288.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	d80ec292-65d0-4227-a517-7c2aa3f2fb32	Annotation	lfbs	lfbs	fiber tracts	Geometry	4688.4	5486.4	983	0	1009	0	0	0	NaN	0	185127.9	3359
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	73601e7f-ebba-4100-a027-779bf451121d	Annotation	cc	cc	lfbs	Geometry	1967.6	1654.5	776	0	983	0	0	0	NaN	0	21629	1098.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	21f5dcb1-6396-422d-9bd7-4723ba64c6fa	Annotation	fa	fa	cc	Geometry	1967.6	1654.5	956	0	776	0	0	0	NaN	0	21629	1098.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	981770e5-3833-4349-a707-bfa601608fa0	Annotation	ec	ec	fa	Geometry	1967.6	1654.5	579	0	956	0	0	0	NaN	0	21629	1098.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	a1b4166c-9eff-4002-9ced-518c2bfc7d69	Annotation	cst	cst	lfbs	Geometry	5048.4	5993.3	784	0	983	0	0	0	NaN	0	163499.1	2260.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	4e8e8ab8-7fc9-40be-859f-f15981a5d4d2	Annotation	py	py	cst	Geometry	5048.4	5993.3	190	0	784	0	0	0	NaN	0	163499.1	2260.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	7aece9e8-b121-43b4-aced-671bbaf5aab6	Annotation	eps	eps	fiber tracts	Geometry	5258.5	5028.6	1000	0	1009	0	0	0	NaN	0	270681.7	4641.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	7e96eec0-cc76-493f-80e5-39c034d6b707	Annotation	rust	rust	eps	Geometry	5199.3	5270.5	863	0	1000	0	0	0	NaN	0	188090.2	2921.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	18fab09d-660e-4fde-83d6-012768eaffe9	Annotation	tsp	tsp	eps	Geometry	5393.5	4477.8	877	0	1000	0	0	0	NaN	0	82591.5	1720.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	333085d8-11a2-4a7b-84fc-eb1148b80264	Annotation	tspc	tspc	tsp	Geometry	5393.5	4477.8	1043	0	877	0	0	0	NaN	0	82591.5	1720.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	b925c71f-2729-4a7a-a673-b05a4cfcd4bb	Annotation	dmPAG		Root object (Image)	Polygon	5811.9	1790.4	NaN	NaN	NaN	21	19	2	9.524	3.712	538781.4	3454
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	e13e9c5c-0db1-4f02-824a-5d5ad76c059e	Annotation	dlPAG		Root object (Image)	Polygon	6483.3	1989.7	NaN	NaN	NaN	140	119	21	15	66.68	314927.3	2425.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	9d2fdc7b-fd4a-493d-bf35-e2e27805f6d5	Annotation	lPAG		Root object (Image)	Polygon	6604	2480.4	NaN	NaN	NaN	389	259	130	33.42	247.76	524701.8	3046.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	24e723b9-91c2-4a43-8ca2-71177e86f5db	Annotation	vlPAG		Root object (Image)	Polygon	6200	2915	NaN	NaN	NaN	168	65	103	61.31	206.36	499119.9	3221
