Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Allen ID	Parent Allen ID	Side	Num Detections	Num Negative	Positive %	Area µm^2	Perimeter µm
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Perirhinal area, layer 6b	PERI6b	Perirhinal area	Polygon	1344.1	5120	368	922	0	0	0	NaN	4312.8	335.44
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Perirhinal area, layer 2/3	PERI2/3	Perirhinal area	Geometry	4768	4996.8	888	922	0	0	0	NaN	145171.6	2355.4
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Cortical subplate	CTXsp	Cerebral cortex	Geometry	6726.6	6217.4	703	688	0	0	0	NaN	1573720.3	12201
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Posterior amygdalar nucleus	PA	Cortical subplate	Geometry	6245.9	6586.8	780	703	0	0	0	NaN	553035.6	5248.8
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Basolateral amygdalar nucleus	BLA	Cortical subplate	Geometry	6631.1	6138.5	295	703	0	0	0	NaN	431239.4	3520.7
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Basolateral amygdalar nucleus, posterior part	BLAp	Basolateral amygdalar nucleus	Geometry	6631.1	6138.5	311	295	0	0	0	NaN	431239.4	3520.7
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Basomedial amygdalar nucleus	BMA	Cortical subplate	Geometry	8919.1	6377.8	319	703	0	0	0	NaN	150455.6	1777.1
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Basomedial amygdalar nucleus, posterior part	BMAp	Basomedial amygdalar nucleus	Geometry	8919.1	6377.8	334	319	0	0	0	NaN	150455.6	1777.1
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Endopiriform nucleus	EP	Cortical subplate	Geometry	6839.8	5707.5	942	703	0	0	0	NaN	353037.3	6224.3
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Endopiriform nucleus, dorsal part	EPd	Endopiriform nucleus	Geometry	7982.6	5369.1	952	942	0	0	0	NaN	152011.2	3724.4
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Endopiriform nucleus, ventral part	EPv	Endopiriform nucleus	Geometry	5975.6	5963.3	966	942	0	0	0	NaN	201026.1	2499.8
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Brain stem	BS	Basic cell groups and regions	Geometry	5623.5	4338.1	343	8	0	74	74	0	17095964.9	31102.9
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Interbrain	IB	Brain stem	Geometry	5590	4669.9	1129	343	0	0	0	NaN	3614820.2	15118.4
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Thalamus	TH	Interbrain	Geometry	5527.6	4137.5	549	1129	0	0	0	NaN	2739307.9	9496.3
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Thalamus, polymodal association cortex related	DORpm	Thalamus	Geometry	5431.1	3950	856	549	0	0	0	NaN	998432.6	11131.4
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Intralaminar nuclei of the dorsal thalamus	ILM	Thalamus, polymodal association cortex related	Geometry	5031.1	4615.7	51	856	0	0	0	NaN	264007.8	3570.2
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Posterior intralaminar thalamic nucleus	PIL	Intralaminar nuclei of the dorsal thalamus	Geometry	5031.1	4615.7	560581563	51	0	0	0	NaN	264007.8	3570.2
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Lateral group of the dorsal thalamus	LAT	Thalamus, polymodal association cortex related	Geometry	5574.8	3710.7	138	856	0	0	0	NaN	734424.8	7561.2
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Posterior limiting nucleus of the thalamus	POL	Lateral group of the dorsal thalamus	Geometry	5582.7	3966.4	1029	138	0	0	0	NaN	288054.5	5645.4
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Lateral posterior nucleus of the thalamus	LP	Lateral group of the dorsal thalamus	Geometry	5634.3	3434.2	218	138	0	0	0	NaN	239208.6	3329.3
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Suprageniculate nucleus	SGN	Lateral group of the dorsal thalamus	Geometry	5495.1	3674.5	325	138	0	0	0	NaN	207161.8	2700.3
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Thalamus, sensory-motor cortex related	DORsm	Thalamus	Geometry	5398.9	4208	864	549	0	0	0	NaN	1454064.8	9316.8
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Peripeduncular nucleus	PP	Thalamus, sensory-motor cortex related	Polygon	3505.6	4706.7	1044	864	0	0	0	NaN	70935.4	1483.1
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Ventral group of the dorsal thalamus	VENT	Thalamus, sensory-motor cortex related	Geometry	5579.9	4241.2	637	864	0	0	0	NaN	305022.5	4506.6
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Posterior triangular thalamic nucleus	PoT	Ventral group of the dorsal thalamus	Geometry	5579.9	4241.2	563807435	637	0	0	0	NaN	305022.5	4506.6
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Subparafascicular nucleus	SPF	Thalamus, sensory-motor cortex related	Polygon	7147.1	4721.9	406	864	0	0	0	NaN	50552.7	895.78
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Subparafascicular nucleus, parvicellular part	SPFp	Subparafascicular nucleus	Polygon	7147.1	4721.9	422	406	0	0	0	NaN	50552.7	895.78
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Geniculate group, dorsal thalamus	GENd	Thalamus, sensory-motor cortex related	Geometry	5389.8	4138.4	1008	864	0	0	0	NaN	1027554.7	5297.4
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Medial geniculate complex	MG	Geniculate group, dorsal thalamus	Geometry	5389.8	4138.4	475	1008	0	0	0	NaN	1027554.7	5297.4
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Medial geniculate complex, dorsal part	MGd	Medial geniculate complex	Geometry	5201.2	3876.6	1072	475	0	0	0	NaN	242146.2	3320.1
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Medial geniculate complex, ventral part	MGv	Medial geniculate complex	Geometry	5399.7	4217.8	1079	475	0	0	0	NaN	483185.6	3595.9
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Medial geniculate complex, medial part	MGm	Medial geniculate complex	Geometry	5525.2	4221.1	1088	475	0	0	0	NaN	302223	4436.6
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Hypothalamus	HY	Interbrain	Geometry	5785.3	6335.6	1097	1129	0	0	0	NaN	875512.3	5622.1
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Hypothalamic lateral zone	LZ	Hypothalamus	Polygon	7462.6	4970	290	1097	0	0	0	NaN	60066.5	998.17
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Zona incerta	ZI	Hypothalamic lateral zone	Polygon	7462.6	4970	797	290	0	0	0	NaN	60066.5	998.17
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Hypothalamic medial zone	MEZ	Hypothalamus	Geometry	5662.1	6436	467	1097	0	0	0	NaN	814379.2	4679
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Mammillary body	MBO	Hypothalamic medial zone	Geometry	5662.1	6436	331	467	0	0	0	NaN	814379.2	4679
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Supramammillary nucleus	SUM	Mammillary body	Geometry	5650.1	6253.9	525	331	0	0	0	NaN	198804.6	3786.1
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Lateral mammillary nucleus	LM	Mammillary body	Geometry	5855.4	6524.2	210	331	0	0	0	NaN	63733.6	1391.2
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Medial mammillary nucleus	MM	Mammillary body	Geometry	5644.2	6491.4	491	331	0	0	0	NaN	551841	3955.8
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Medial mammillary nucleus, dorsal part	MMd	Medial mammillary nucleus	Polygon	5637.2	6306.6	606826659	491	0	0	0	NaN	94376.5	1322.1
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Medial mammillary nucleus, medial part	MMm	Medial mammillary nucleus	Geometry	5632.1	6560.2	606826651	491	0	0	0	NaN	124055	2234.3
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Medial mammillary nucleus, posterior part	MMp	Medial mammillary nucleus	Polygon	5608.2	6557	606826655	491	0	0	0	NaN	79012.8	1197.7
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Medial mammillary nucleus, lateral part	MMl	Medial mammillary nucleus	Geometry	5664.1	6505.9	606826647	491	0	0	0	NaN	254396.3	3232.7
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Midbrain	MB	Brain stem	Geometry	5632.4	4249.1	313	343	0	74	74	0	13480959.9	32645.4
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Midbrain, motor related	MBmot	Midbrain	Geometry	5626.8	4277.8	323	313	0	74	74	0	9704508.5	46872.6
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Medial terminal nucleus of the accessory optic tract	MT	Midbrain, motor related	Geometry	5602.7	6165.5	58	323	0	0	0	NaN	129392.6	3282.8
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Lateral terminal nucleus of the accessory optic tract	LT	Midbrain, motor related	Geometry	5421	4809	66	323	0	0	0	NaN	97693.8	1781.2
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Pretectal region	PRT	Midbrain, motor related	Geometry	5742.6	3471.6	1100	323	0	0	0	NaN	1963174.8	13190.3
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Posterior pretectal nucleus	PPT	Pretectal region	Geometry	6170.6	2785.4	1061	1100	0	0	0	NaN	207303	3337.5
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Nucleus of the optic tract	NOT	Pretectal region	Geometry	5747.6	2608.9	628	1100	0	0	0	NaN	318894.2	5078.5
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Anterior pretectal nucleus	APN	Pretectal region	Geometry	5679.8	3762.1	215	1100	0	0	0	NaN	1436977.5	6874.7
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Midbrain reticular nucleus	MRN	Midbrain, motor related	Geometry	5631	4604.7	128	323	0	0	0	NaN	2366370.5	15159.3
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Red nucleus	RN	Midbrain, motor related	Geometry	5363	4928	214	323	0	0	0	NaN	222749.1	2483.8
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Ventral tegmental area	VTA	Midbrain, motor related	Geometry	5692.7	5720.6	749	323	0	0	0	NaN	811486	5932.1
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Periaqueductal gray	PAG	Midbrain, motor related	Geometry	5634.4	4023.5	795	323	0	74	74	0	756038.7	6856.1
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Interstitial nucleus of Cajal	INC	Periaqueductal gray	Geometry	5634.8	4532.4	67	795	0	0	0	NaN	114753.5	2073
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Nucleus of Darkschewitsch	ND	Periaqueductal gray	Geometry	5636.8	4436.8	587	795	0	8	8	0	124103	2566.7
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Superior colliculus, motor related	SCm	Midbrain, motor related	Geometry	5462.7	2683.5	294	323	0	0	0	NaN	1808396.1	12823.7
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Superior colliculus, motor related, intermediate gray layer	SCig	Superior colliculus, motor related	Geometry	5413.3	2595.9	10	294	0	0	0	NaN	1189188.7	9001.5
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Superior colliculus, motor related, intermediate white layer	SCiw	Superior colliculus, motor related	Geometry	5544	2812.8	17	294	0	0	0	NaN	525098.5	4704.4
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Superior colliculus, motor related, deep gray layer	SCdg	Superior colliculus, motor related	Geometry	5624.4	2995.6	26	294	0	0	0	NaN	50313	1766.4
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Superior colliculus, motor related, deep white layer	SCdw	Superior colliculus, motor related	Geometry	5641.5	3153.8	42	294	0	0	0	NaN	43795.8	1456.4
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Substantia nigra, reticular part	SNr	Midbrain, motor related	Geometry	5680.9	5777.7	381	323	0	0	0	NaN	1491307.1	7821.9
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Medial accesory oculomotor nucleus	MA3	Midbrain, motor related	Geometry	5643.5	4869.7	549009211	323	0	0	0	NaN	33984.1	1166.9
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Edinger-Westphal nucleus	EW	Midbrain, motor related	Polygon	5645	4942.4	975	323	0	0	0	NaN	23713.4	734.57
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Midbrain, sensory related	MBsen	Midbrain	Geometry	5429.1	2019	339	313	0	0	0	NaN	720725.9	7345.6
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Subcommissural organ	SCO	Midbrain, sensory related	Polygon	5642.9	3473.9	599626923	339	0	0	0	NaN	6142	302.79
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Superior colliculus, sensory related	SCs	Midbrain, sensory related	Geometry	5427.3	2006.5	302	339	0	0	0	NaN	714584.1	7042.8
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Superior colliculus, zonal layer	SCzo	Superior colliculus, sensory related	Geometry	5392.6	1916.4	834	302	0	0	0	NaN	164718.7	6661.8
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Superior colliculus, superficial gray layer	SCsg	Superior colliculus, sensory related	Geometry	5413	1932.9	842	302	0	0	0	NaN	244146.5	5431.9
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Superior colliculus, optic layer	SCop	Superior colliculus, sensory related	Geometry	5457.3	2113.9	851	302	0	0	0	NaN	305718.9	6220.8
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Midbrain, behavioral state related	MBsta	Midbrain	Geometry	5747.2	5548	348	313	0	0	0	NaN	470420.6	7052.5
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Midbrain raphe nuclei	RAmb	Midbrain, behavioral state related	Geometry	5654.2	5518.7	165	348	0	0	0	NaN	79462.3	1587
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Interfascicular nucleus raphe	IF	Midbrain raphe nuclei	Polygon	5656.2	5636.2	12	165	0	0	0	NaN	49656.8	883.76
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Rostral linear nucleus raphe	RL	Midbrain raphe nuclei	Polygon	5651.8	5323	197	165	0	0	0	NaN	29917.9	751.75
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	Substantia nigra, compact part	SNc	Midbrain, behavioral state related	Geometry	5766.2	5553.9	374	348	0	0	0	NaN	390958.4	5465.5
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	ventricular systems	VS	root	Geometry	7019.1	4314.4	73	997	0	0	0	NaN	5266.9	895.89
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	lateral ventricle	VL	ventricular systems	Geometry	9535.6	5524.6	81	73	0	0	0	NaN	1865.7	347.2
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	cerebral aqueduct	AQ	ventricular systems	Polygon	5638.9	3650	140	73	0	0	0	NaN	3401.1	548.68
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	fiber tracts	fiber tracts	root	Geometry	5599.7	3610.5	1009	997	0	0	0	NaN	4165773.8	57767.6
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	cranial nerves	cm	fiber tracts	Geometry	5779.8	4183.6	967	1009	0	0	0	NaN	428927.7	8284.4
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	dorsal roots	drt	cranial nerves	Geometry	5676.7	5289.6	792	967	0	0	0	NaN	214870.8	3242.5
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	cervicothalamic tract	cett	dorsal roots	Geometry	5676.7	5289.6	932	792	0	0	0	NaN	214870.8	3242.5
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	medial lemniscus	ml	cervicothalamic tract	Geometry	5676.7	5289.6	697	932	0	0	0	NaN	214870.8	3242.5
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	oculomotor nerve	IIIn	cranial nerves	Geometry	5692.7	3601.2	832	967	0	0	0	NaN	19284.3	1290.3
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	posterior commissure	pc	oculomotor nerve	Geometry	5692.7	3601.2	158	832	0	0	0	NaN	19284.3	1290.3
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	optic nerve	IIn	cranial nerves	Geometry	5902.1	3021.2	848	967	0	0	0	NaN	194772.6	3751.6
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	superior colliculus commissure	csc	optic nerve	Polygon	5654.1	2915.9	336	848	0	0	0	NaN	112426.5	1280.2
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	brachium of the superior colliculus	bsc	optic nerve	Geometry	6241.2	3164.6	916	848	0	0	0	NaN	82345	2471.3
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	lateral forebrain bundle system	lfbs	fiber tracts	Geometry	5449.5	3700.4	983	1009	0	0	0	NaN	2313814.8	35278.5
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	corpus callosum	cc	lateral forebrain bundle system	Geometry	5342.1	2817.3	776	983	0	0	0	NaN	1135268	26739.2
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	corpus callosum, anterior forceps	fa	corpus callosum	Geometry	5180.4	4916.3	956	776	0	0	0	NaN	187266.6	8809.8
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	external capsule	ec	corpus callosum, anterior forceps	Geometry	5180.4	4916.3	579	956	0	0	0	NaN	187266.6	8809.8
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	corpus callosum, posterior forceps	fp	corpus callosum	Geometry	5374.1	2402.6	971	776	0	0	0	NaN	948001.4	18072.3
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	corticospinal tract	cst	lateral forebrain bundle system	Geometry	5848.6	5882	784	983	0	0	0	NaN	642022.3	9984.7
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	cerebal peduncle	cpd	corticospinal tract	Geometry	5848.6	5882	924	784	0	0	0	NaN	642022.3	9984.7
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	thalamus related	lfbst	lateral forebrain bundle system	Geometry	5198.9	2958.6	896	983	0	0	0	NaN	536524.5	15015.7
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	optic radiation	or	thalamus related	Geometry	5242.5	2908.6	484682520	896	0	0	0	NaN	504066.3	14635.3
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	auditory radiation	ar	thalamus related	Geometry	4521.2	3736.4	484682524	896	0	0	0	NaN	32458.2	3166.5
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	medial forebrain bundle system	mfbs	fiber tracts	Geometry	5547.5	3230.6	991	1009	0	0	0	NaN	1228461.3	45085.1
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	cerebrum related	mfbc	medial forebrain bundle system	Geometry	5538	3011.8	768	991	0	0	0	NaN	1134986	41209.8
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	fornix system	fxs	cerebrum related	Geometry	5561.8	3367.4	1099	768	0	0	0	NaN	920174.7	37102.2
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	hippocampal commissures	hc	fornix system	Geometry	5337.7	2047.1	618	1099	0	0	0	NaN	442195.7	4870
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	dorsal hippocampal commissure	dhc	hippocampal commissures	Geometry	5337.7	2047.1	443	618	0	0	0	NaN	442195.7	4870
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	alveus	alv	fornix system	Geometry	5769.1	4588.8	466	1099	0	0	0	NaN	477978.9	35583.4
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	cingulum bundle	cing	cerebrum related	Geometry	5436.3	1488.4	940	768	0	0	0	NaN	214811.3	4107.6
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	hypothalamus related	mfsbshy	medial forebrain bundle system	Geometry	5663.1	5887.5	824	991	0	0	0	NaN	93475.3	3875.3
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	mammillary related	mfbsma	hypothalamus related	Geometry	5663.1	5978.1	46	824	0	0	0	NaN	71383.7	2927.1
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	mammillary peduncle	mp	mammillary related	Geometry	5666.6	6142.8	673	46	0	0	0	NaN	55308.8	1666.2
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	mammillotegmental tract	mtg	mammillary related	Geometry	5650.4	5306.9	681	46	0	0	0	NaN	14514.7	1023.5
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	principal mammillary tract	pm	mammillary related	Geometry	5653.4	6383.6	753	46	0	0	0	NaN	1560.2	237.3
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	epithalamus related	mfbse	hypothalamus related	Geometry	5663.2	5594.8	1083	824	0	0	0	NaN	22091.6	948.28
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	fasciculus retroflexus	fr	epithalamus related	Geometry	5663.2	5594.8	595	1083	0	0	0	NaN	22091.6	948.28
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	supra-callosal cerebral white matter	scwm	fiber tracts	Geometry	5310.1	1774.3	484682512	1009	0	0	0	NaN	49401.9	2247.7
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	dmPAG	PAG_subregions	Image	Polygon	5627.6	3294.9	NaN	NaN	NaN	12	12	0	75507.2	1331.6
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	dlPAG-r	PAG_subregions	Image	Polygon	5781.3	3464.5	NaN	NaN	NaN	2	2	0	32683.5	721.23
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	dlPAG-l	PAG_subregions	Image	Polygon	5484.9	3488.4	NaN	NaN	NaN	7	7	0	33926.2	773.03
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	vlPAG-r	PAG_subregions	Image	Polygon	5732.5	4226	NaN	NaN	NaN	16	16	0	185885	2502.6
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	lPAG-r	PAG_subregions	Image	Polygon	5786.7	3695	NaN	NaN	NaN	6	6	0	62203.8	1094.9
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	lPAG-l	PAG_subregions	Image	Polygon	5485.6	3696.6	NaN	NaN	NaN	11	11	0	60467.6	1079.1
JKAY22.3g_1_Scan1_[7081,62468]_component_data_merged_Region 2.ome.tif	vlPAG-l	PAG_subregions	Image	Polygon	5539.6	4217	NaN	NaN	NaN	20	20	0	186933.6	NaN
